交易代码,公司名称,董监高姓名,职务,变动数,变动后持股数,变动原因,变动日期,填报日期,股份变动人姓名,变动人与董监高的关系
2189,利达光电,肖连丰,董事,1000.0,1000.0,竞价交易,2014-10-21,2014-10-22,肖连奇,兄弟姐妹
2191,劲嘉股份,候旭东,董事、高管,800000.0,800000.0,股权激励,2014-08-19,2014-08-20,候旭东,本人
2201,九鼎新材,顾清波,董事、高管,19600.0,1048970.0,竞价交易,2014-12-26,2014-12-29,顾泽波,兄弟姐妹
2202,金风科技,李荧,董事,3900.0,3900.0,竞价交易,2014-11-07,2014-11-10,李荧,本人
2202,金风科技,高忠,董事,6000.0,6000.0,竞价交易,2014-12-08,2014-12-09,张莉,配偶
2203,海亮股份,朱张泉,董事、高管,30960000.0,521794140.0,大宗交易,2014-11-25,2014-11-26,海亮集团有限公司,受控法人
2204,大连重工,史永东,独立董事,5000.0,5000.0,竞价交易,2014-12-08,2014-12-09,史永平,兄弟姐妹
2206,海利得,高利民,董事,60000.0,60000.0,竞价交易,2014-12-29,2014-12-30,高水娟,兄弟姐妹
2211,宏达新材,刘焱,董事,820000.0,820000.0,竞价交易,2014-08-28,2014-08-29,刘晶,兄弟姐妹
2216,三全食品,陈希,董事、高管,699226.0,699226.0,竞价交易,2014-04-29,2014-04-30,李冬雨,配偶
2216,三全食品,张宁鹤,高管,5000.0,5000.0,竞价交易,2014-09-26,2014-09-29,张宁茹,兄弟姐妹
2217,*ST合泰,王宜明,董事、高管,300.0,73041727.0,竞价交易,2014-05-21,2014-05-22,王宜明,本人
2221,东华能源,鲁毅,独立董事,500.0,500.0,竞价交易,2014-02-13,2014-02-14,鲁牧融,子女
2223,鱼跃医疗,吴光明,董事、高管,1000.0,1000.0,竞价交易,2014-04-28,2014-04-29,吴平霞,兄弟姐妹
2225,濮耐股份,王辉,独立董事,2000.0,2130.0,竞价交易,2014-12-18,2014-12-19,王君,兄弟姐妹
2227,奥特迅,光卫,高管,30000.0,192000.0,股权激励,2014-11-24,2014-11-26,光卫,本人
2227,奥特迅,李志刚,高管,50000.0,300000.0,股权激励,2014-12-05,2014-12-08,李志刚,本人
2234,*ST民和,孙宪法,董事、高管,1623610.0,9275355.0,竞价交易,2014-05-12,2014-05-13,孙宪法,本人
2235,安妮股份,黄清华,董事、高管,15200.0,15200.0,竞价交易,2014-09-04,2014-09-05,张浩宇,配偶
2236,大华股份,何超,独立董事,7000.0,31200.0,竞价交易,2014-04-25,2014-04-28,李红,配偶
2236,大华股份,魏美钟,高管,112400.0,1064900.0,股权激励,2014-05-06,2014-05-07,魏美钟,本人
2236,大华股份,张伟,高管,2000.0,2000.0,竞价交易,2014-12-02,2014-12-03,张丽娟,兄弟姐妹
2243,通产丽星,曹海成,董事,100.0,100.0,竞价交易,2014-12-22,2014-12-23,曹丽双,兄弟姐妹
2244,滨江集团,杨全岁,独立董事,1200.0,1200.0,竞价交易,2014-12-17,2014-12-18,杨华,子女
2245,澳洋顺昌,朱宝元,董事,300000.0,300000.0,股权激励,2014-02-25,2014-02-26,朱宝元,本人
2247,帝龙新材,汤飞涛,高管,6900.0,6900.0,竞价交易,2014-01-16,2014-01-17,汤飞鸿,兄弟姐妹
2248,*ST东数,刘旭辉,监事,1000.0,1000.0,竞价交易,2014-11-27,2014-11-28,刘旭光,兄弟姐妹
2250,联化科技,张贤桂,高管,26000.0,26000.0,竞价交易,2014-01-14,2014-01-21,陈雪琴,配偶
2250,联化科技,彭寅生,董事、高管,50000.0,50000.0,竞价交易,2014-11-11,2014-11-12,彭亚平,兄弟姐妹
2251,步步高,曲尉坪,监事,1600.0,1600.0,竞价交易,2014-03-11,2014-03-12,曲卫月,兄弟姐妹
2261,拓维信息,倪明勇,高管,259800.0,259800.0,股权激励,2014-08-07,2014-08-08,倪明勇,本人
2262,恩华药业,杨自亮,董事、高管,500.0,500.0,竞价交易,2014-02-19,2014-02-20,汪淑华,配偶
2264,新华都,周文贵,董事、高管,1816700.0,3537950.0,竞价交易,2014-06-30,2014-07-01,周文贵,本人
2264,新华都,周文贵,董事、高管,200000.0,3737950.0,竞价交易,2014-07-03,2014-07-04,周文贵,本人
2273,水晶光电,范崇国,董事、高管,7400.0,4887400.0,竞价交易,2014-08-01,2014-08-04,范崇国,本人
2273,水晶光电,蒋亦标,董事,1500.0,1500.0,竞价交易,2014-12-10,2014-12-11,蒋亦标,本人
2281,光迅科技,刘水华,董事、高管,100.0,100.0,竞价交易,2014-12-23,2014-12-24,刘婧,子女
2284,亚太股份,刘匀,独立董事,5000.0,5000.0,竞价交易,2014-10-10,2014-10-13,刘忻,
2285,世联行,李娜,监事,8000.0,8000.0,竞价交易,2014-04-16,2014-04-17,李娜,本人
2287,奇正藏药,包政,董事,400.0,400.0,竞价交易,2014-03-19,2014-03-20,包方方,兄弟姐妹
2293,罗莱家纺,薛伟成,董事,580788.0,580788.0,竞价交易,2014-05-05,2014-05-06,薛伟成,本人
2293,罗莱家纺,肖媛丽,高管,37572.0,37572.0,竞价交易,2014-06-19,2014-06-20,肖媛丽,本人
2296,辉煌科技,刘宝利,监事,448080.0,448080.0,竞价交易,2014-04-15,2014-04-16,刘宝利,本人
2299,圣农发展,傅芬芳,董事,1000000.0,1000000.0,竞价交易,2014-03-05,2014-03-06,傅露芳,兄弟姐妹
2299,圣农发展,傅芬芳,董事,1134200.0,3870257.0,竞价交易,2014-05-09,2014-05-12,傅露芳,兄弟姐妹
2301,齐心集团,陈钦鹏,董事、高管,682919.0,682919.0,竞价交易,2014-12-04,2014-12-05,陈钦鹏,本人
2303,美盈森,黄琳,董秘、高管,20000.0,20000.0,竞价交易,2014-12-30,2014-12-31,黄琳,本人
2304,洋河股份,郑步军,高管,1000.0,51000.0,竞价交易,2014-03-12,2014-03-13,郑步军,本人
2305,南国置业,李军,高管,5000.0,5000.0,竞价交易,2014-01-14,2014-01-21,李黎,兄弟姐妹
2306,中科云网,陈蕾,监事,5700.0,5700.0,竞价交易,2014-09-10,2014-09-11,陈蕾,本人
2306,中科云网,陶爱国,监事,1000.0,1000.0,竞价交易,2014-10-27,2014-10-28,陶爱国,本人
2306,中科云网,林峰,独立董事,5000.0,5000.0,竞价交易,2014-12-11,2014-12-12,林镇华,父母
2307,北新路桥,杨俊,高管,14400.0,18720.0,竞价交易,2014-05-27,2014-05-28,杨俊,本人
2307,北新路桥,朱春燕,监事,2400.0,2400.0,竞价交易,2014-07-23,2014-07-24,朱丽娟,兄弟姐妹
2307,北新路桥,孙愚,董事,28100.0,28100.0,竞价交易,2014-10-15,2014-10-16,李蔚,配偶
2310,东方园林,郭朝晖,董事、高管,700.0,16300.0,竞价交易,2014-01-08,2014-01-09,郭朝晖,本人
2310,东方园林,陈幸福,董事、高管,6000.0,50000.0,竞价交易,2014-02-24,2014-02-25,陈幸福,本人
2310,东方园林,王琼,监事,300.0,300.0,竞价交易,2014-03-18,2014-03-19,王玲,兄弟姐妹
2311,海大集团,钱雪桥,高管,10000.0,10000.0,竞价交易,2014-03-20,2014-03-21,张晓芹,配偶
2312,三泰电子,李小毅,董事,2000.0,2000.0,竞价交易,2014-11-20,2014-11-21,李小平,兄弟姐妹
2316,键桥通讯,殷建锋,董事,190000.0,190000.0,竞价交易,2014-06-09,2014-06-10,殷建锋,本人
2316,键桥通讯,叶琼,董事、高管,20000.0,120000.0,竞价交易,2014-07-25,2014-07-28,叶琼,本人
2316,键桥通讯,杨建萍,高管,35000.0,65000.0,竞价交易,2014-09-02,2014-09-03,杨建萍,本人
2321,华英农业,高翔,证券事务代表,3000.0,3000.0,竞价交易,2014-10-17,2014-10-20,孙钺,配偶
2325,洪涛股份,李玉园,监事,500.0,500.0,竞价交易,2014-03-25,2014-03-26,李伟章,父母
2326,永太科技,章正秋,高管,400.0,150400.0,竞价交易,2014-11-24,2014-11-25,章正秋,本人
2332,仙琚制药,陈伟萍,证券事务代表,4500.0,4500.0,竞价交易,2014-12-03,2014-12-04,陈武庆,兄弟姐妹
2335,科华恒盛,苏瑞瑜,高管,300.0,300.0,竞价交易,2014-01-03,2014-01-06,苏瑞佳,兄弟姐妹
2338,奥普光电,宋志义,董事,2600.0,2600.0,竞价交易,2014-03-05,2014-03-06,宋秋霞,兄弟姐妹
2343,禾欣股份,张颜慧,董秘、董事、证券事务代表,46600.0,346600.0,竞价交易,2014-12-29,2014-12-30,张福田,父母
2346,柘中建设,黄东,监事,400.0,400.0,竞价交易,2014-06-04,2014-06-05,宋爱红,配偶
2347,泰尔重工,邰正彪,董事、高管,283500.0,283500.0,竞价交易,2014-05-08,2014-05-09,邰紫鹏,子女
2349,精华制药,昝瑞林,董事,100.0,100.0,竞价交易,2014-02-17,2014-02-18,昝红燕,兄弟姐妹
2349,精华制药,昝瑞林,董事,3100.0,3100.0,竞价交易,2014-04-09,2014-04-10,昝红燕,兄弟姐妹
2351,漫步者,孔雨泉,独立董事,15390.0,15390.0,竞价交易,2014-09-23,2014-09-24,孔晓芬,兄弟姐妹
2353,杰瑞股份,刘玉桥,监事,45100.0,45100.0,竞价交易,2014-02-27,2014-02-28,王永新,配偶
2353,杰瑞股份,于希茂,独立董事,20000.0,20000.0,竞价交易,2014-07-07,2014-07-08,于芳,子女
2353,杰瑞股份,程永峰,董秘、证券事务代表,209500.0,1165098.0,竞价交易,2014-11-28,2014-12-01,程永峰,本人
2353,杰瑞股份,程永峰,董秘、证券事务代表,215200.0,1380298.0,竞价交易,2014-12-10,2014-12-11,程永峰,本人
2355,兴民钢圈,姜开学,董事,100.0,100.0,竞价交易,2014-09-25,2014-09-26,姜开明,兄弟姐妹
2358,森源电气,孔庆珍,董事,300.0,300.0,竞价交易,2014-02-28,2014-03-03,孔秀芳,兄弟姐妹
2358,森源电气,王志安,董事、高管,2000.0,2000.0,竞价交易,2014-12-29,2014-12-30,王艳,子女
2360,同德化工,樊尚斌,董事,50000.0,50000.0,竞价交易,2014-05-15,2014-05-16,苗改英,配偶
2361,神剑股份,陆国平,独立董事,600.0,600.0,竞价交易,2014-03-28,2014-03-31,谢迎,配偶
2362,汉王科技,姚刚,董事、高管,43700.0,43700.0,竞价交易,2014-04-28,2014-04-29,姚刚,本人
2362,汉王科技,姚刚,董事、高管,6000.0,51700.0,竞价交易,2014-06-17,2014-06-18,姚刚,本人
2363,隆基机械,张乔敏,董事,174500.0,174500.0,竞价交易,2014-07-09,2014-07-10,张乔敏,本人
2364,中恒电气,黄晶晶,监事,10800.0,10800.0,竞价交易,2014-11-19,2014-11-20,齐清涛,配偶
2366,丹甫股份,张冬容,高管,1700.0,1700.0,竞价交易,2014-07-08,2014-07-09,张明,兄弟姐妹
2367,康力电梯,莫林根,监事,48100.0,48100.0,竞价交易,2014-11-04,2014-11-05,莫林根,本人
2368,太极股份,贺敬,监事,1000.0,55000.0,竞价交易,2014-04-23,2014-04-24,贺敬,本人
2369,卓翼科技,夏传武,董事、高管,1000.0,75000920.0,竞价交易,2014-06-04,2014-06-05,夏传武,本人
2369,卓翼科技,胡爱武,监事,1000.0,1000.0,竞价交易,2014-08-22,2014-08-25,刘满堂,父母
2372,伟星新材,张三云,董事,299200.0,128739200.0,竞价交易,2014-01-16,2014-01-17,伟星集团有限公司,受控法人
2374,丽鹏股份,梅焕,监事,600.0,600.0,竞价交易,2014-11-25,2014-11-26,孙孝波,配偶
2375,亚厦股份,余正阳,高管,1000.0,1000.0,竞价交易,2014-04-22,2014-04-23,余正阳,本人
2380,科远股份,沈德明,高管,11000.0,11000.0,竞价交易,2014-06-05,2014-06-06,黄丽丽,配偶
2382,蓝帆股份,李振平,董事,290168.0,580324.0,竞价交易,2014-01-08,2014-01-09,李振平,本人
2382,蓝帆股份,刘文静,董事,221400.0,221400.0,竞价交易,2014-05-16,2014-05-19,刘文静,本人
2385,大北农,邵根伙,董事、高管,1300000.0,721871358.0,竞价交易,2014-05-14,2014-05-15,邵根伙,本人
2385,大北农,邵根伙,董事、高管,650000.0,723921358.0,竞价交易,2014-06-11,2014-06-12,邵根伙,本人
2385,大北农,邵根伙,董事、高管,1026386.0,725297744.0,竞价交易,2014-07-10,2014-07-11,邵根伙,本人
2385,大北农,薛素文,高管、董事,719630.0,9826479.0,股权激励,2014-10-31,2014-11-03,薛素文,本人
2385,大北农,邵根伙,董事、高管,750000.0,726947744.0,竞价交易,2014-11-03,2014-11-04,邵根伙,本人
2385,大北农,邵根伙,董事、高管,400000.0,731893644.0,竞价交易,2014-12-03,2014-12-04,邵根伙,本人
2386,天原集团,李涛,监事,1000.0,1000.0,竞价交易,2014-09-05,2014-09-09,李文,兄弟姐妹
2387,黑牛食品,吴迪年,董事、高管,5500000.0,5551500.0,大宗交易,2014-06-06,2014-06-09,吴迪年,本人
2387,黑牛食品,陈茹,董事,625000.0,629387.0,大宗交易,2014-11-13,2014-11-14,陈茹,本人
2393,力生制药,张同生,董事,500.0,500.0,竞价交易,2014-03-10,2014-03-11,郭建珍,配偶
2400,省广股份,李时平,董事,200.0,200.0,竞价交易,2014-07-09,2014-07-10,缪晓芳,配偶
2404,嘉欣丝绸,顾群,董事,500.0,500.0,竞价交易,2014-04-22,2014-04-23,顾梅,兄弟姐妹
2404,嘉欣丝绸,韩朔,董事、高管,86180.0,436180.0,竞价交易,2014-09-24,2014-09-25,曹丽萍,配偶
2408,齐翔腾达,杨曙光,监事,230000.0,4443770.0,竞价交易,2014-01-30,2014-02-07,淄博安邦投资有限公司,受控法人
2410,广联达,张奎江,董秘、高管,200000.0,861584.0,竞价交易,2014-06-27,2014-06-30,张奎江,本人
2410,广联达,柳庆妮,高管,12300.0,666379.0,竞价交易,2014-07-15,2014-07-16,柳庆妮,本人
2410,广联达,刘谦,高管,150000.0,1914040.0,竞价交易,2014-08-28,2014-08-29,刘谦,本人
2410,广联达,贾晓平,董事、高管,36000.0,3057968.0,竞价交易,2014-09-10,2014-09-11,贾晓平,本人
2410,广联达,卢旭东,高管,130000.0,1097143.0,竞价交易,2014-11-12,2014-11-13,卢旭东,本人
2410,广联达,刘谦,高管,5000.0,5000.0,竞价交易,2014-12-30,2014-12-31,刘坚,兄弟姐妹
2411,九九久,徐兵,高管,300.0,300.0,竞价交易,2014-04-28,2014-04-29,徐兵,本人
2411,九九久,周新基,董事,330000.0,65330000.0,竞价交易,2014-05-05,2014-05-06,周新基,本人
2411,九九久,吴小强,董事,3000.0,4900.0,竞价交易,2014-06-04,2014-06-05,吴小强,本人
2415,海康威视,郑一波,高管,5000.0,5000.0,竞价交易,2014-02-12,2014-02-13,奚利,配偶
2415,海康威视,王瑞红,监事,1000.0,1000.0,竞价交易,2014-05-26,2014-05-27,王坚,兄弟姐妹
2415,海康威视,王瑞红,监事,1800.0,2800.0,竞价交易,2014-07-10,2014-07-11,王坚,兄弟姐妹
2415,海康威视,龚虹嘉,董事,53700.0,53700.0,竞价交易,2014-10-17,2014-10-20,龚传军,兄弟姐妹
2415,海康威视,龚虹嘉,董事,29900.0,83600.0,竞价交易,2014-11-05,2014-11-06,龚传军,兄弟姐妹
2421,达实智能,陆启惠,高管,14100.0,14100.0,竞价交易,2014-01-21,2014-01-22,陈琳,配偶
2422,科伦药业,刘革新,董事,1616000.0,187427840.0,竞价交易,2014-07-25,2014-07-28,刘革新,本人
2422,科伦药业,程志鹏,董事、高管,7300.0,7300.0,竞价交易,2014-08-14,2014-08-15,唐克慧,配偶
2422,科伦药业,冯昊,董秘、高管,46000.0,46000.0,竞价交易,2014-09-19,2014-09-22,冯昊,本人
2422,科伦药业,黄新,证券事务代表,14700.0,14700.0,竞价交易,2014-10-30,2014-10-31,黄新,本人
2422,科伦药业,卫俊才,高管,20300.0,40300.0,竞价交易,2014-11-03,2014-11-04,卫俊才,本人
2422,科伦药业,刘革新,董事,358800.0,188039540.0,竞价交易,2014-12-19,2014-12-22,刘革新,本人
2426,胜利精密,芮延年,独立董事,1000.0,1000.0,竞价交易,2014-02-07,2014-02-10,胡文霞,配偶
2433,太安堂,胡清光,董事,500.0,500.0,竞价交易,2014-12-15,2014-12-16,胡庆悦,子女
2438,江苏神通,陈永生,监事,200.0,5154575.0,竞价交易,2014-11-20,2014-11-21,陈永生,本人
2440,闰土股份,张天福,独立董事,10000.0,10000.0,竞价交易,2014-12-11,2014-12-12,张天福,本人
2443,金洲管道,顾苏民,董事、高管,1600.0,1600.0,竞价交易,2014-07-29,2014-07-30,顾美宁,兄弟姐妹
2444,巨星科技,池晓蘅,董事、高管,2000.0,2000.0,竞价交易,2014-01-27,2014-01-28,王菊仙,父母
2444,巨星科技,李政,董事、高管,200.0,200.0,竞价交易,2014-08-04,2014-08-05,李萍,兄弟姐妹
2444,巨星科技,蒋赛萍,监事,5800.0,5800.0,竞价交易,2014-11-18,2014-11-19,蒋幼萍,兄弟姐妹
2446,盛路通信,杨华,董事,3552100.0,34660842.0,大宗交易,2014-11-04,2014-11-05,杨华,本人
2446,盛路通信,任庆,高管,2000.0,2000.0,竞价交易,2014-12-17,2014-12-18,李朝霞,配偶
2449,国星光电,闫兴,监事,720000.0,2470000.0,大宗交易,2014-12-03,2014-12-04,郭冰,配偶
2454,松芝股份,杨国平,董事,2000.0,2000.0,竞价交易,2014-08-12,2014-08-13,任杏仙,父母
2456,欧菲光,宣利,高管,1000.0,1000.0,竞价交易,2014-10-30,2014-10-31,霍君,配偶
2456,欧菲光,李素雯,高管,55000.0,55000.0,竞价交易,2014-12-30,2014-12-31,李素雯,本人
2460,赣锋锂业,章保秀,监事,1000.0,1000.0,竞价交易,2014-12-29,2014-12-30,杨春红,配偶
2463,沪电股份,陈惠芬,监事,10000.0,10000.0,竞价交易,2014-01-06,2014-01-07,王晗,子女
2465,海格通信,文俊伟,高管,1000.0,5000.0,竞价交易,2014-03-27,2014-03-28,黄晖,配偶
2467,二六三,肖瑗,高管,60000.0,360000.0,竞价交易,2014-01-16,2014-01-17,肖瑗,本人
2467,二六三,忻卫敏,高管,6400.0,6400.0,竞价交易,2014-06-06,2014-06-09,忻燕燕,兄弟姐妹
2467,二六三,李玉杰,高管,500.0,500.0,竞价交易,2014-07-18,2014-07-21,李玉奇,兄弟姐妹
2477,雏鹰农牧,区锐强,高管,55900.0,111580.0,竞价交易,2014-01-10,2014-01-14,区锐强,本人
2477,雏鹰农牧,李花,董事、高管,108571.0,870949.0,竞价交易,2014-04-29,2014-04-30,李花,本人
2478,常宝股份,周旭东,独立董事,28820.0,28820.0,竞价交易,2014-12-23,2014-12-24,周旭东,本人
2479,富春环保,叶泽贵,监事,3000.0,3000.0,竞价交易,2014-07-23,2014-07-24,黄富娣,配偶
2484,江海股份,成志明,独立董事,400.0,400.0,竞价交易,2014-02-25,2014-02-26,成志宁,兄弟姐妹
2484,江海股份,邵美娟,监事,400.0,400.0,竞价交易,2014-05-27,2014-05-28,沈毓炜,配偶
2484,江海股份,陆军,董事、高管,2000.0,2000.0,竞价交易,2014-08-06,2014-08-07,陆益,兄弟姐妹
2484,江海股份,顾洪钟,高管,200.0,200.0,竞价交易,2014-12-08,2014-12-09,顾坚武,兄弟姐妹
2487,大金重工,节洪臣,董事,15606000.0,15606000.0,大宗交易,2014-12-19,2014-12-22,节洪臣,本人
2488,金固股份,金佳彦,高管,500.0,500.0,竞价交易,2014-11-14,2014-11-17,王晓梅,父母
2492,恒基达鑫,张辛聿,董事、高管,3000000.0,3000000.0,大宗交易,2014-01-03,2014-01-06,张辛聿,本人
2492,恒基达鑫,陈彩媛,董事,9100.0,9100.0,竞价交易,2014-12-05,2014-12-08,陈彩媛,本人
2496,辉丰股份,李萍,高管,19500.0,19500.0,竞价交易,2014-02-13,2014-02-14,李萍,本人
2496,辉丰股份,卞宏群,证券事务代表,15700.0,15700.0,竞价交易,2014-10-16,2014-10-17,季明兰,配偶
2496,辉丰股份,王兴林,高管,1000.0,1000.0,竞价交易,2014-12-09,2014-12-10,王兴平,兄弟姐妹
2497,雅化集团,刘平凯,董秘、董事、高管,100.0,100.0,竞价交易,2014-03-17,2014-03-18,刘亚萍,兄弟姐妹
2498,汉缆股份,任德鹏,高管,400.0,400.0,竞价交易,2014-12-09,2014-12-10,任力飞,兄弟姐妹
2499,科林环保,吴善淦,独立董事,900.0,900.0,竞价交易,2014-10-10,2014-10-13,吴艳春,兄弟姐妹
2502,骅威股份,陈楚君,董事、高管,100.0,100.0,竞价交易,2014-02-28,2014-03-03,陈卫国,兄弟姐妹
2504,东光微电,詹文陆,董事,2000.0,7390519.0,竞价交易,2014-08-27,2014-08-28,詹文陆,本人
2508,老板电器,何亚东,董事,500.0,500.0,竞价交易,2014-06-10,2014-06-11,李静,配偶
2509,天广消防,彭利,高管,55052.0,55052.0,竞价交易,2014-07-11,2014-07-14,彭利,本人
2510,天汽模,任伟,董秘、董事,600.0,9100528.0,竞价交易,2014-09-03,2014-09-04,任伟,本人
2510,天汽模,邓应华,高管,500.0,500.0,竞价交易,2014-11-26,2014-11-27,邓水英,兄弟姐妹
2512,达华智能,袁培初,独立董事,3200.0,3200.0,竞价交易,2014-04-04,2014-04-08,周艳华,配偶
2514,宝馨科技,蒋玉凤,监事,200.0,200.0,竞价交易,2014-08-06,2014-08-07,李桂英,父母
2514,宝馨科技,蒋玉凤,监事,700.0,900.0,竞价交易,2014-09-04,2014-09-05,李桂英,父母
2515,金字火腿,朱仁华,独立董事,20000.0,20000.0,竞价交易,2014-09-02,2014-09-03,寿志萍,配偶
2516,江苏旷达,王峰,董事、高管,300.0,300.0,竞价交易,2014-02-25,2014-02-26,顾新茹,配偶
2516,江苏旷达,沈介良,董事、高管,197900.0,3352564.0,竞价交易,2014-03-05,2014-03-06,旷达控股集团有限公司,受控法人
2519,银河电子,吴建明,董事,90000.0,4100000.0,股权激励,2014-05-13,2014-05-14,吴建明,本人
2519,银河电子,顾洪春,高管、董事,8000.0,338759.0,股权激励,2014-06-03,2014-06-04,顾洪春,本人
2519,银河电子,李欣,高管,80000.0,1440519.0,股权激励,2014-12-04,2014-12-05,李欣,本人
2520,日发精机,王本善,董事、高管,417300.0,10137300.0,竞价交易,2014-11-11,2014-11-12,王本善,本人
2522,浙江众成,陈大魁,董事、高管,2000000.0,2000000.0,大宗交易,2014-07-22,2014-07-23,何雪平,配偶
2522,浙江众成,陈大魁,董事、高管,9500.0,9500.0,竞价交易,2014-09-10,2014-09-11,陈群英,兄弟姐妹
2522,浙江众成,陈大魁,董事、高管,101000.0,110500.0,竞价交易,2014-11-11,2014-11-12,陈群英,兄弟姐妹
2527,新时达,纪德法,董事,500.0,500.0,竞价交易,2014-02-25,2014-02-26,纪德华,兄弟姐妹
2528,英飞拓,缪金狮,证券事务代表,19500.0,19500.0,股权激励,2014-07-24,2014-07-25,缪金狮,本人
2532,新界泵业,叶兴鸿,董事,1000.0,1000.0,竞价交易,2014-09-09,2014-09-10,李珍珍,子女
2535,林州重机,郭书生,董事、高管,100.0,100.0,竞价交易,2014-03-05,2014-03-06,郭林林,子女
2539,新都化工,牟嘉云,董事,100.0,100.0,竞价交易,2014-04-01,2014-04-02,牟云青,兄弟姐妹
2544,杰赛科技,吴阳阳,高管,1700.0,1700.0,竞价交易,2014-12-24,2014-12-25,张兆丰,配偶
2549,凯美特气,张晓辉,监事,2600.0,2600.0,竞价交易,2014-12-12,2014-12-15,黄继红,配偶
2552,宝鼎重工,姜兵,高管,300.0,300.0,竞价交易,2014-10-22,2014-10-23,钱智慧,配偶
2554,惠博普,孙河生,高管,1900.0,1900.0,竞价交易,2014-11-05,2014-11-06,孙桂珍,兄弟姐妹
2554,惠博普,郑玲,董事,442969.0,442969.0,大宗交易,2014-12-30,2014-12-31,刘小溪,子女
2555,顺荣股份,汪洵,董事,5000.0,5000.0,竞价交易,2014-12-05,2014-12-08,卢玉凤,配偶
2559,亚威股份,王峻,高管,3800.0,3800.0,竞价交易,2014-06-25,2014-06-26,王昕,子女
2564,张化机,常武明,高管,2000.0,2000.0,竞价交易,2014-11-20,2014-11-21,常理清,兄弟姐妹
2567,唐人神,罗光辉,独立董事,4000.0,4000.0,竞价交易,2014-02-20,2014-02-21,韩文杰,兄弟姐妹
2569,步森股份,陈建国,董事,10101.0,10101.0,竞价交易,2014-03-05,2014-03-06,王水亚,配偶
2569,步森股份,王玲,董事,31767.0,31767.0,竞价交易,2014-09-02,2014-09-03,王涌,兄弟姐妹
2570,贝因美,阮建华,高管,72208.0,248458.0,竞价交易,2014-03-05,2014-03-06,阮建华,本人
2570,贝因美,张建平,独立董事,500.0,500.0,竞价交易,2014-05-07,2014-05-08,王美华,配偶
2570,贝因美,沈立军,高管,1600.0,1600.0,竞价交易,2014-09-24,2014-09-25,沈立民,兄弟姐妹
2570,贝因美,沈立军,高管,2000.0,2000.0,竞价交易,2014-12-09,2014-12-10,沈立民,兄弟姐妹
2576,通达动力,陆洋,董秘、高管,10000.0,10000.0,竞价交易,2014-02-25,2014-02-26,倪秀英,父母
2582,好想你,孔强,监事,1900.0,1900.0,竞价交易,2014-09-04,2014-09-05,孔玲,兄弟姐妹
2584,西陇化工,李树炎,监事,3100.0,3100.0,竞价交易,2014-03-05,2014-03-06,张琼,配偶
2586,围海股份,王掌权,董事、高管,7000.0,6419500.0,竞价交易,2014-09-29,2014-09-30,王掌权,本人
2586,围海股份,杨贤水,高管,3000.0,3000.0,竞价交易,2014-12-23,2014-12-24,陈再香,配偶
2590,万安科技,陈利祥,董事,300000.0,108590000.0,竞价交易,2014-11-10,2014-11-11,万安集团有限公司,受控法人
2590,万安科技,陈利祥,董事,300000.0,109392000.0,竞价交易,2014-12-19,2014-12-22,万安集团有限公司,受控法人
2591,恒大高新,朱星河,董事,2000.0,2000.0,竞价交易,2014-10-14,2014-10-15,朱筠,兄弟姐妹
2594,比亚迪,王念强,高管,100000.0,100000.0,竞价交易,2014-12-24,2014-12-25,王赫,子女
2595,豪迈科技,倪浩嫣,独立董事,1000.0,1000.0,竞价交易,2014-09-05,2014-09-09,冯鹤,配偶
2597,金禾实业,孙涛,高管,3200.0,3200.0,竞价交易,2014-12-25,2014-12-26,孙启秀,兄弟姐妹
2601,佰利联,谭瑞清,董事,13000.0,13000.0,竞价交易,2014-01-16,2014-01-17,谭瑞清,本人
2601,佰利联,赵拥军,监事,2300.0,20300.0,竞价交易,2014-04-18,2014-04-21,苏军霞,配偶
2602,世纪华通,王苗鑫,高管,500.0,500.0,竞价交易,2014-02-25,2014-02-26,王银凤,子女
2602,世纪华通,王娟珍,董事,30000.0,30000.0,竞价交易,2014-06-04,2014-06-05,王娟珍,本人
2603,以岭药业,吴以岭,董事,400.0,400.0,竞价交易,2014-10-16,2014-10-17,张继荣,配偶
2603,以岭药业,吴以岭,董事,50000.0,3931300.0,竞价交易,2014-12-24,2014-12-25,吴以池,兄弟姐妹
2605,姚记扑克,姚文琛,董事,18000000.0,18000000.0,大宗交易,2014-12-19,2014-12-22,姚晓丽,子女
2607,亚夏汽车,周夏耘,董事,2000.0,22000.0,竞价交易,2014-08-21,2014-08-22,王玲,兄弟姐妹
2609,捷顺科技,卢柏强,董事,7000.0,7000.0,竞价交易,2014-02-24,2014-02-25,卢菊娃,兄弟姐妹
2609,捷顺科技,赵勇,董事、高管,1000.0,637240.0,竞价交易,2014-10-22,2014-10-23,赵勇,本人
2609,捷顺科技,叶雷,高管,2000.0,2000.0,竞价交易,2014-12-09,2014-12-10,杨璧文,父母
2611,东方精工,唐艳玲,监事,100.0,100.0,竞价交易,2014-05-29,2014-05-30,唐艳玲,本人
2614,蒙发利,刘远立,独立董事,1900.0,1900.0,竞价交易,2014-04-10,2014-04-11,刘春凡,父母
2615,哈尔斯,吴国强,董事、高管,1500.0,1500.0,竞价交易,2014-12-09,2014-12-10,吴国安,兄弟姐妹
2616,长青集团,何启强,董事,2748700.0,2748700.0,大宗交易,2014-12-30,2014-12-31,郭妙波,配偶
