交易代码,公司名称,董监高姓名,职务,变动数,变动后持股数,变动原因,变动日期,填报日期,股份变动人姓名,变动人与董监高的关系
2255,海陆重工,潘建华,董事,20000.0,2032742.0,竞价交易,2013-01-08,2013-01-10,潘建华,本人
2255,海陆重工,周华,高管,1000.0,1000.0,竞价交易,2013-07-09,2013-07-11,周文红,配偶
2258,利尔化学,张成显,高管,3000.0,3000.0,竞价交易,2013-03-19,2013-03-21,张明华,兄弟姐妹
2261,拓维信息,李仁发,独立董事,3000.0,3000.0,竞价交易,2013-05-13,2013-05-15,刘京,配偶
2264,新华都,陈志程,董事,20249.0,10223149.0,竞价交易,2013-05-03,2013-05-07,陈志勇,兄弟姐妹
2264,新华都,周文贵,董事、高管,40000.0,40000.0,竞价交易,2013-12-20,2013-12-23,周文定,兄弟姐妹
2265,西仪股份,黄勇,董事,200.0,200.0,竞价交易,2013-03-21,2013-03-25,杨敬松,配偶
2266,浙富股份,喻杰,高管,1500.0,1500.0,竞价交易,2013-05-31,2013-06-04,刘晓惠,父母
2267,陕天然气,种保仓,董事,200.0,200.0,竞价交易,2013-03-11,2013-03-13,种红文,兄弟姐妹
2272,川润股份,罗丽华,董事,300000.0,88176350.0,竞价交易,2013-05-28,2013-05-30,罗丽华,本人
2272,川润股份,钟利钢,董事、高管,2000.0,2000.0,竞价交易,2013-06-17,2013-06-19,钟利宣,兄弟姐妹
2276,万马电缆,覃运平,高管,1100.0,1100.0,竞价交易,2013-05-23,2013-05-27,覃少珍,兄弟姐妹
2276,万马电缆,覃运平,高管,1600.0,2700.0,竞价交易,2013-06-05,2013-06-07,覃少珍,兄弟姐妹
2277,友阿股份,陈景,监事,8400.0,8400.0,竞价交易,2013-09-12,2013-09-13,孙晗,配偶
2278,神开股份,胡守钧,独立董事,5000.0,5000.0,竞价交易,2013-08-16,2013-08-20,胡守钧,本人
2279,久其软件,赵福君,董事,1000.0,1000.0,竞价交易,2013-09-13,2013-09-16,赵福斌,兄弟姐妹
2281,光迅科技,胡强高,高管,100.0,100.0,竞价交易,2013-11-01,2013-11-04,胡强鹏,兄弟姐妹
2284,亚太股份,胡水兵,监事,700.0,700.0,竞价交易,2013-09-18,2013-09-23,曹月平,配偶
2285,世联地产,陈劲松,董事,93300.0,175262.0,竞价交易,2013-06-24,2013-07-15,陈劲松,本人
2285,世联地产,陈劲松,董事,1200.0,176462.0,竞价交易,2013-07-04,2013-07-15,陈劲松,本人
2286,保龄宝,李霞,董秘、高管,1000.0,1000.0,竞价交易,2013-12-03,2013-12-04,李波,兄弟姐妹
2289,宇顺电子,王金甫,高管,1400.0,1400.0,竞价交易,2013-09-02,2013-09-04,王斌,兄弟姐妹
2295,精艺股份,朱焯荣,监事,97500.0,2350313.0,竞价交易,2013-07-05,2013-07-09,朱焯荣,本人
2296,辉煌科技,李新建,董秘、董事、高管,100000.0,100000.0,竞价交易,2013-07-19,2013-07-23,李新建,本人
2296,辉煌科技,谢春生,董事,926236.0,976236.0,竞价交易,2013-09-17,2013-10-21,财通基金公司－光大－陕国投·盛唐15号集合资金信托计划,受控法人
2296,辉煌科技,刘锐,监事,2000.0,2000.0,竞价交易,2013-11-08,2013-11-11,刘鲁,兄弟姐妹
2296,辉煌科技,李海鹰,董事,380269.0,3100137.0,竞价交易,2013-12-02,2013-12-03,袁亚琴,父母
2305,南国置业,王昌文,董事,394120.0,394120.0,股权激励,2013-05-07,2013-05-10,王昌文,本人
2305,南国置业,谭永忠,董秘、高管,130000.0,130000.0,股权激励,2013-06-04,2013-06-07,谭永忠,本人
2305,南国置业,宁晁,高管,99995.0,99995.0,竞价交易,2013-12-04,2013-12-05,宁晁,本人
2310,东方园林,何巧女,董事、高管,98800.0,162069031.0,竞价交易,2013-01-24,2013-01-26,何巧女,本人
2310,东方园林,赵冬,监事,147040.0,1786766.0,竞价交易,2013-11-06,2013-11-07,赵冬,本人
2310,东方园林,郭朝晖,董事、高管,1000.0,14600.0,竞价交易,2013-12-17,2013-12-18,郭朝晖,本人
2312,三泰电子,朱志伟,董事,2000.0,81828.0,竞价交易,2013-08-22,2013-08-26,朱惠安,兄弟姐妹
2313,日海通讯,董玮,独立董事,1000.0,1000.0,竞价交易,2013-10-14,2013-10-15,杨援农,
2314,雅致股份,张丽,证券事务代表,10000.0,10000.0,竞价交易,2013-05-21,2013-05-23,张丽,本人
2315,焦点科技,沈捷尔,董事,700.0,700.0,竞价交易,2013-03-19,2013-03-21,钟晨,子女
2316,键桥通讯,殷建锋,董事,1364000.0,1364000.0,大宗交易,2013-09-04,2013-09-06,叶春华,配偶
2316,键桥通讯,殷建锋,董事,1546500.0,2220600.0,大宗交易,2013-11-26,2013-11-27,张煜,子女
2317,众生药业,孙宪鹏,独立董事,500.0,500.0,竞价交易,2013-09-13,2013-09-16,孙雅丽,兄弟姐妹
2322,理工监测,周方洁,董事、高管,416218.0,2739239.0,竞价交易,2013-01-04,2013-01-08,周方洁,本人
2322,理工监测,徐青松,董事、高管,1000.0,1000.0,竞价交易,2013-08-08,2013-08-12,徐恩平,兄弟姐妹
2325,洪涛股份,刘月新,高管,5000.0,20000.0,竞价交易,2013-12-26,2013-12-27,刘妍,子女
2326,永太科技,王丽荣,监事,800.0,17000.0,竞价交易,2013-10-31,2013-11-01,毛华辉,配偶
2326,永太科技,黄伟斌,监事,5000.0,5000.0,竞价交易,2013-12-09,2013-12-10,黄雅文,兄弟姐妹
2327,富安娜,林国芳,董事、高管,111719.0,65293739.0,竞价交易,2013-01-07,2013-01-09,林国芳,本人
2334,英威腾,刘继东,董事、高管,3000.0,3000.0,竞价交易,2013-03-18,2013-03-20,张文琴,父母
2335,科华恒盛,黄庆丰,高管,500.0,500.0,竞价交易,2013-08-14,2013-08-16,李清莲,父母
2335,科华恒盛,梁舒展,监事,1000.0,1000.0,竞价交易,2013-09-03,2013-09-05,蔡娟娟,配偶
2337,赛象科技,施政敏,高管,1000.0,1000.0,竞价交易,2013-06-24,2013-06-26,施政强,兄弟姐妹
2339,积成电子,王浩,监事,100.0,17939300.0,竞价交易,2013-05-28,2013-05-30,王浩,本人
2339,积成电子,李文峰,高管,500.0,500.0,竞价交易,2013-10-29,2013-10-30,田桂兰,父母
2340,格林美,王健,监事,3000.0,3000.0,竞价交易,2013-07-24,2013-07-26,王斌,兄弟姐妹
2342,巨力索具,坑永刚,监事,10000.0,370000.0,竞价交易,2013-01-30,2013-02-01,坑永刚,本人
2342,巨力索具,李彦英,高管,2400.0,2400.0,竞价交易,2013-03-12,2013-03-14,刘冰清,子女
2343,禾欣股份,张颜慧,董秘、董事、证券事务代表,300000.0,300000.0,大宗交易,2013-12-24,2013-12-25,张福田,父母
2345,潮宏基,廖创宾,董事、高管,100078.0,100078.0,竞价交易,2013-01-07,2013-01-09,廖创宾,本人
2345,潮宏基,徐俊雄,董秘、董事、高管,30000.0,30000.0,竞价交易,2013-02-27,2013-03-01,姚佳娜,配偶
2345,潮宏基,李刚,高管,400.0,400.0,竞价交易,2013-05-27,2013-05-29,邓林芳,配偶
2347,泰尔重工,余淑兰,监事,11000.0,11000.0,竞价交易,2013-04-03,2013-04-09,徐宝之,配偶
2350,北京科锐,张新育,董事,2000.0,2000.0,竞价交易,2013-02-19,2013-02-21,张新建,兄弟姐妹
2350,北京科锐,张新育,董事,85000.0,85000.0,竞价交易,2013-03-18,2013-03-20,张新育,本人
2351,漫步者,张文昇,高管,4200000.0,4200000.0,大宗交易,2013-06-20,2013-06-24,张文昇,本人
2365,永安药业,罗成龙,董事,1000.0,1000.0,竞价交易,2013-11-08,2013-11-11,罗雪年,子女
2367,康力电梯,富曙华,高管,50000.0,837500.0,竞价交易,2013-06-07,2013-06-14,富曙华,本人
2370,亚太药业,陈尧根,董事、高管,67000.0,474033.0,竞价交易,2013-02-04,2013-02-06,陈尧根,本人
2370,亚太药业,王丽云,高管,1000.0,1000.0,竞价交易,2013-03-11,2013-03-13,王丽红,兄弟姐妹
2373,联信永益,罗力承,高管,1000.0,1000.0,竞价交易,2013-03-15,2013-03-19,罗力承,本人
2373,联信永益,苏勇,高管,100.0,100.0,竞价交易,2013-11-11,2013-11-12,郑梅,配偶
2374,丽鹏股份,梅焕,监事,9000.0,9000.0,竞价交易,2013-11-18,2013-11-19,梅焕,本人
2374,丽鹏股份,孙鲲鹏,董事,18600.0,8740000.0,竞价交易,2013-12-02,2013-12-03,孙鲲鹏,本人
2376,新北洋,张永胜,高管,1000.0,1000.0,竞价交易,2013-04-03,2013-04-09,孙玉梅,配偶
2376,新北洋,陈大相,高管,10000.0,640000.0,竞价交易,2013-09-04,2013-09-06,陈大相,本人
2377,国创高新,郝立群,董事,5000.0,5000.0,竞价交易,2013-06-07,2013-06-14,彭翠华,父母
2380,科远股份,曹瑞峰,董事、高管,1000.0,1711200.0,竞价交易,2013-09-18,2013-09-23,曹瑞峰,本人
2381,双箭股份,徐中伟,证券事务代表,3900.0,3900.0,竞价交易,2013-01-23,2013-01-25,徐大伟,兄弟姐妹
2381,双箭股份,沈耿亮,董事,100.0,28500100.0,竞价交易,2013-02-27,2013-03-01,沈耿亮,本人
2382,蓝帆股份,李振平,董事,213800.0,213800.0,竞价交易,2013-05-10,2013-05-14,李振平,本人
2382,蓝帆股份,李振平,董事,50000.0,263800.0,竞价交易,2013-06-07,2013-06-14,李振平,本人
2384,东山精密,郑锋,独立董事,26200.0,26200.0,竞价交易,2013-05-29,2013-05-31,顾艳,配偶
2385,大北农,邵根伙,董事、高管,270000.0,716982117.0,竞价交易,2013-06-21,2013-06-25,邵根伙,本人
2385,大北农,邵根伙,董事、高管,1859241.0,720571358.0,竞价交易,2013-12-12,2013-12-13,邵根伙,本人
2387,黑牛食品,姚利畅,董事,5000.0,5000.0,竞价交易,2013-03-20,2013-03-22,谢军,配偶
2387,黑牛食品,林少萍,监事,7200.0,7200.0,竞价交易,2013-10-28,2013-10-29,林少燕,兄弟姐妹
2392,北京利尔,赵伟,董事,594094.0,1955094.0,竞价交易,2013-01-31,2013-02-04,赵伟,本人
2392,北京利尔,赵伟,董事,751972.0,2707066.0,竞价交易,2013-04-26,2013-05-03,赵伟,本人
2396,星网锐捷,田中敏,监事,400.0,400.0,竞价交易,2013-10-16,2013-10-17,田中捷,兄弟姐妹
2398,建研集团,蔡永太,董事、高管,130000.0,46810099.0,竞价交易,2013-07-01,2013-07-03,蔡永太,本人
2398,建研集团,林燕妮,监事,10000.0,10000.0,竞价交易,2013-09-12,2013-09-13,叶勇,配偶
2403,爱仕达,洪卫国,高管,6000.0,6000.0,竞价交易,2013-10-15,2013-10-16,洪涛,子女
2404,嘉欣丝绸,周国建,董事,202498.0,202498.0,竞价交易,2013-06-20,2013-06-24,浙江晟欣实业发展有限公司,受控法人
2404,嘉欣丝绸,周国建,董事,91412.0,785892.0,竞价交易,2013-07-02,2013-07-04,浙江晟欣实业发展有限公司,受控法人
2404,嘉欣丝绸,韩朔,董事、高管,1125000.0,1125000.0,大宗交易,2013-09-27,2013-10-08,曹丽萍,配偶
2404,嘉欣丝绸,韩朔,董事、高管,720000.0,1845000.0,大宗交易,2013-11-20,2013-11-21,曹丽萍,配偶
2407,多氟多,李云峰,董事、高管,385731.0,385731.0,竞价交易,2013-09-09,2013-09-10,李云峰,本人
2408,齐翔腾达,车成聚,董事,100000.0,15997600.0,竞价交易,2013-06-26,2013-06-28,车成聚,本人
2408,齐翔腾达,车成聚,董事,40000.0,16037600.0,竞价交易,2013-07-09,2013-07-11,车成聚,本人
2408,齐翔腾达,杨曙光,监事,756952.0,2716172.0,竞价交易,2013-10-29,2013-10-30,淄博安邦投资有限公司,受控法人
2408,齐翔腾达,杨曙光,监事,248401.0,2965973.0,竞价交易,2013-11-08,2013-11-11,淄博安邦投资有限公司,受控法人
2415,海康威视,徐礼荣,高管,1000.0,1000.0,竞价交易,2013-10-30,2013-10-31,徐礼红,兄弟姐妹
2421,达实智能,钟宇彤,监事,8100.0,92100.0,竞价交易,2013-12-04,2013-12-05,钟宇彤,本人
2423,中原特钢,徐斌,董事,100.0,100.0,竞价交易,2013-05-21,2013-05-23,朱铁力,配偶
2429,兆驰股份,邓伟明,独立董事,25022.0,25022.0,竞价交易,2013-04-01,2013-04-03,邓福明,兄弟姐妹
2431,棕榈园林,巫欲晓,高管,500.0,500.0,竞价交易,2013-02-06,2013-02-08,巫丹,兄弟姐妹
2431,棕榈园林,许可娟,监事,800.0,3920.0,竞价交易,2013-11-19,2013-11-20,许可伟,兄弟姐妹
2435,长江润发,郁霞秋,董事,100100.0,54380078.0,竞价交易,2013-09-17,2013-09-18,长江润发集团有限公司,受控法人
2435,长江润发,郁霞秋,董事,192700.0,54893678.0,竞价交易,2013-10-30,2013-10-31,长江润发集团有限公司,受控法人
2435,长江润发,郁霞秋,董事,100000.0,54993678.0,竞价交易,2013-11-04,2013-11-05,长江润发集团有限公司,受控法人
2440,闰土股份,阮加根,董事,157871.0,135693064.0,竞价交易,2013-01-08,2013-01-10,阮加根,本人
2440,闰土股份,刘波平,证券事务代表,450162.0,450162.0,竞价交易,2013-11-28,2013-11-29,刘波平,本人
2447,壹桥苗业,林毅,独立董事,3000.0,3000.0,竞价交易,2013-08-21,2013-08-23,许英,配偶
2448,中原内配,张冬梅,董事、高管,100.0,100.0,竞价交易,2013-08-08,2013-08-12,张文革,兄弟姐妹
2448,中原内配,张冬梅,董事、高管,2500.0,2600.0,竞价交易,2013-10-28,2013-10-29,张文革,兄弟姐妹
2449,国星光电,李奇英,高管,450000.0,450000.0,大宗交易,2013-09-24,2013-09-25,唐历萌,子女
2449,国星光电,李奇英,董事、高管,306000.0,756000.0,大宗交易,2013-10-31,2013-11-01,唐历萌,子女
2453,天马精化,徐敏,董事,145000.0,145000.0,竞价交易,2013-06-20,2013-06-24,徐敏,本人
2457,青龙管业,李骞,监事,600.0,7200.0,竞价交易,2013-06-05,2013-06-07,李发,兄弟姐妹
2459,天业通联,杨芝宝,董事、高管,15000.0,2080972.0,竞价交易,2013-01-17,2013-02-04,杨芝宝,本人
2460,赣锋锂业,张玲君,独立董事,6000.0,6000.0,竞价交易,2013-05-09,2013-05-13,邹亮,子女
2462,嘉事堂,王英,高管,200.0,200.0,竞价交易,2013-08-28,2013-08-30,王际奎,父母
2462,嘉事堂,王英,高管,2000.0,2000.0,竞价交易,2013-09-04,2013-09-06,王萍,兄弟姐妹
2463,沪电股份,李明贵,高管、董秘,650000.0,650000.0,大宗交易,2013-05-14,2013-05-17,李明贵,本人
2463,沪电股份,林明彦,监事,1000.0,1000.0,竞价交易,2013-09-17,2013-09-18,林俋杉,子女
2467,二六三,李小龙,董事,2000.0,2000.0,竞价交易,2013-01-08,2013-01-10,季小梅,兄弟姐妹
2467,二六三,张靖海,高管,1500.0,1500.0,竞价交易,2013-03-28,2013-04-01,宋淑春,父母
2467,二六三,汪学思,监事,650000.0,650000.0,大宗交易,2013-12-12,2013-12-13,汪学思,本人
2471,中超电缆,杨飞,董事,191500.0,711600.0,竞价交易,2013-01-25,2013-01-29,杨飞,本人
2471,中超电缆,杨飞,董事,364900.0,1788100.0,竞价交易,2013-06-20,2013-06-24,杨飞,本人
2471,中超电缆,张主利,监事,700.0,700.0,竞价交易,2013-08-01,2013-08-05,杨洁,配偶
2471,中超电缆,蒋丽隽,监事,6300.0,6300.0,竞价交易,2013-09-10,2013-09-11,周铁军,配偶
2474,榕基软件,鲁峰,董事、高管,55000.0,68073580.0,竞价交易,2013-01-16,2013-01-18,鲁峰,本人
2474,榕基软件,靳谊,高管,1160000.0,1160000.0,大宗交易,2013-12-27,2013-12-30,靳谊,本人
2477,雏鹰农牧,李花,董事、高管,500.0,500.0,竞价交易,2013-02-05,2013-02-07,李海雄,兄弟姐妹
2478,常宝股份,曹坚,董事,3000.0,3000.0,竞价交易,2013-03-22,2013-03-26,曹英,兄弟姐妹
2478,常宝股份,安宁,证券事务代表,12400.0,12400.0,竞价交易,2013-09-24,2013-09-25,安文,父母
2481,双塔食品,杨君敏,董事,66100.0,768682.0,竞价交易,2013-05-20,2013-05-22,杨君敏,本人
2486,嘉麟杰,邱巧珠,董事,500.0,500.0,竞价交易,2013-06-19,2013-06-21,邱碧珠,兄弟姐妹
2488,金固股份,倪永华,董秘、董事、高管,100776.0,1000776.0,竞价交易,2013-09-06,2013-09-09,倪永华,本人
2488,金固股份,孙锋峰,董事、高管,900000.0,30150000.0,大宗交易,2013-12-03,2013-12-04,孙锋峰,本人
2489,浙江永强,陈幼珍,高管,500.0,500.0,竞价交易,2013-07-08,2013-07-10,陈幼玲,兄弟姐妹
2492,恒基达鑫,程文浩,高管,4300.0,4300.0,竞价交易,2013-03-06,2013-03-08,程凯,子女
2505,大康牧业,陈黎明,董事,1000000.0,57597520.0,大宗交易,2013-12-18,2013-12-19,陈黎明,本人
2510,天汽模,葛忠,监事,10000.0,790712.0,竞价交易,2013-11-25,2013-11-26,葛忠,本人
2511,中顺洁柔,邓冠彪,董事,50000.0,391645.0,竞价交易,2013-01-15,2013-01-17,邓冠彪,本人
2511,中顺洁柔,邓冠杰,董事、高管,50000.0,50000.0,竞价交易,2013-05-02,2013-05-06,邓冠杰,本人
2511,中顺洁柔,邓冠杰,董事、高管,74769.0,124769.0,竞价交易,2013-06-21,2013-06-25,邓冠杰,本人
2511,中顺洁柔,邓冠杰,董事、高管,10000.0,291904.0,竞价交易,2013-07-10,2013-07-12,邓冠杰,本人
2513,蓝丰生化,耿斌,董事,1000.0,1000.0,竞价交易,2013-06-25,2013-06-27,蔡玮,配偶
2516,江苏旷达,沈介良,董事、高管,1874205.0,3154664.0,大宗交易,2013-09-23,2013-10-30,旷达控股集团有限公司,受控法人
2519,银河电子,庞鹰,董事,36000.0,1146402.0,股权激励,2013-08-26,2013-08-29,钟献宗,配偶
2519,银河电子,钱叶飞,高管,20000.0,721769.0,股权激励,2013-09-02,2013-09-04,钱叶飞,本人
2519,银河电子,周黎霞,监事,10000.0,1123902.0,股权激励,2013-11-04,2013-11-05,钱卫民,配偶
2521,齐峰股份,李安东,董事、高管,80000.0,1756064.0,竞价交易,2013-05-09,2013-05-13,李安宗,兄弟姐妹
2521,齐峰股份,刘永刚,监事,400.0,400.0,竞价交易,2013-07-15,2013-07-17,刘永生,兄弟姐妹
2522,浙江众成,陈大魁,董事、高管,2543995.0,2543995.0,大宗交易,2013-12-26,2013-12-27,陈晨,子女
2524,光正钢构,李世麟,高管,1000.0,1000.0,竞价交易,2013-04-22,2013-04-24,李艳冰,兄弟姐妹
2524,光正集团,任从容,高管,500.0,500.0,竞价交易,2013-10-22,2013-10-23,赵冬丽,配偶
2531,天顺风能,严俊旭,董事、高管,250376.0,503440.0,竞价交易,2013-01-07,2013-01-09,严俊旭,本人
2531,天顺风能,严俊旭,董事、高管,180655.0,1187535.0,竞价交易,2013-06-25,2013-06-27,严俊旭,本人
2535,林州重机,韩录云,董事,6000.0,6000.0,竞价交易,2013-12-10,2013-12-11,韩现梅,兄弟姐妹
2540,亚太科技,张俊华,监事,2600.0,2600.0,竞价交易,2013-08-14,2013-08-16,沈爱娣,父母
2544,杰赛科技,彭国庆,高管,2000.0,2000.0,竞价交易,2013-01-14,2013-01-16,彭云庆,兄弟姐妹
2553,南方轴承,许维南,董事,300.0,300.0,竞价交易,2013-12-02,2013-12-03,许玉芬,兄弟姐妹
2554,惠博普,孙河生,高管,1100.0,1100.0,竞价交易,2013-03-12,2013-03-14,孙桂珍,兄弟姐妹
2554,惠博普,孙河生,高管,1000.0,1000.0,竞价交易,2013-05-29,2013-05-31,孙桂珍,兄弟姐妹
2556,辉隆股份,魏翔,高管,3000.0,3000.0,竞价交易,2013-12-19,2013-12-20,徐育如,配偶
2559,亚威股份,吉素琴,董事,500.0,500.0,竞价交易,2013-11-15,2013-11-18,吉素云,兄弟姐妹
2561,徐家汇,梁中秋,高管,5800.0,5800.0,竞价交易,2013-10-15,2013-10-16,梁卫卫,兄弟姐妹
2561,徐家汇,童光耀,董事、高管,2300.0,2300.0,竞价交易,2013-11-18,2013-11-19,童娟仙,兄弟姐妹
2562,兄弟科技,沈飞,监事,8200.0,8200.0,竞价交易,2013-01-16,2013-01-18,沈珠婵,兄弟姐妹
2565,上海绿新,吕忠泽,高管,2000.0,2000.0,竞价交易,2013-11-26,2013-11-27,吕莉,兄弟姐妹
2571,德力股份,施卫东,董事、高管,100000.0,164500000.0,竞价交易,2013-11-29,2013-12-02,施卫东,本人
2574,明牌珠宝,叶炜国,监事,100.0,100.0,竞价交易,2013-02-21,2013-02-25,朱国娟,配偶
2574,明牌珠宝,许关兴,高管,3000.0,3000.0,竞价交易,2013-11-06,2013-11-07,许兴利,兄弟姐妹
2584,西陇化工,王啟光,高管,100.0,100.0,竞价交易,2013-03-28,2013-04-01,何海谊,配偶
2584,西陇化工,牟勇,监事,900.0,900.0,竞价交易,2013-09-17,2013-09-18,赖平红,配偶
2585,双星新材,吴培服,董事、高管,103193.0,180103193.0,竞价交易,2013-11-11,2013-11-12,吴培服,本人
2585,双星新材,吴培服,董事、高管,45400.0,180173304.0,竞价交易,2013-12-02,2013-12-03,吴培服,本人
2588,史丹利,李艳艳,监事,500.0,1600.0,竞价交易,2013-08-29,2013-09-02,郭保庆,配偶
2589,瑞康医药,韩松,高管,2400.0,2400.0,竞价交易,2013-03-11,2013-03-13,韩松,本人
2592,八菱科技,顾瑜,董事、高管,100.0,100.0,竞价交易,2013-06-05,2013-06-07,顾凌霄,兄弟姐妹
2592,八菱科技,刘汉桥,监事,10000.0,27140.0,竞价交易,2013-07-01,2013-07-03,李建辉,配偶
2592,八菱科技,刘汉桥,监事,40000.0,67140.0,竞价交易,2013-08-28,2013-08-30,李建辉,配偶
2593,日上集团,吴子文,董事、高管,1250000.0,4930500.0,大宗交易,2013-07-17,2013-07-19,吴伟洋,子女
2593,日上集团,吴子文,董事、高管,51300.0,4996900.0,竞价交易,2013-09-25,2013-09-26,吴伟洋,子女
2594,比亚迪,吕向阳,董事,600.0,600.0,竞价交易,2013-05-07,2013-05-09,吕天寿,兄弟姐妹
2596,海南瑞泽,陈宏哲,高管,300.0,300.0,竞价交易,2013-04-03,2013-04-09,陈宸,子女
2597,金禾实业,杨迎春,董事,31946.0,163277262.0,竞价交易,2013-11-08,2013-11-11,安徽金瑞化工投资有限公司,受控法人
2597,金禾实业,杨迎春,董事,107000.0,163713439.0,竞价交易,2013-12-02,2013-12-03,安徽金瑞化工投资有限公司,受控法人
2598,山东章鼓,沈能耀,高管,49.0,49.0,竞价交易,2013-08-09,2013-08-13,沈能伟,兄弟姐妹
2601,佰利联,靳三良,高管,150000.0,150000.0,股权激励,2013-07-12,2013-07-16,靳三良,本人
2609,捷顺科技,张磊,董秘、高管,500.0,500.0,竞价交易,2013-07-29,2013-07-31,张淼,兄弟姐妹
2628,成都路桥,王继伟,董事、高管,1000.0,1000.0,竞价交易,2013-10-08,2013-10-09,王敏,兄弟姐妹
2630,华西能源,刘洪芬,监事,1000.0,1000.0,竞价交易,2013-01-23,2013-01-25,刘洪兴,兄弟姐妹
2630,华西能源,臧文华,监事,2300.0,2300.0,竞价交易,2013-11-07,2013-11-08,臧欣华,兄弟姐妹
2633,申科股份,陈兰燕,证券事务代表,600.0,600.0,竞价交易,2013-07-15,2013-07-17,陈红燕,兄弟姐妹
2635,安洁科技,林磊,高管,20000.0,20000.0,竞价交易,2013-04-26,2013-05-03,林磊,本人
2635,安洁科技,许强,监事,2800.0,2800.0,竞价交易,2013-08-20,2013-08-22,许保孝,父母
2636,金安国纪,韩涛,董事、高管,364100.0,1984109.0,竞价交易,2013-01-07,2013-01-09,韩涛,本人
2638,勤上光电,李旭亮,董事、高管,262100.0,97916672.0,竞价交易,2013-01-21,2013-01-23,东莞勤上集团有限公司,受控法人
2638,勤上光电,李旭亮,董事、高管,22501.0,98963450.0,竞价交易,2013-02-04,2013-02-06,东莞勤上集团有限公司,受控法人
2638,勤上光电,李旭亮,董事、高管,1319065.0,100282515.0,竞价交易,2013-03-13,2013-03-15,东莞勤上集团有限公司,受控法人
2639,雪人股份,林丰,监事,2000.0,4000.0,竞价交易,2013-04-15,2013-04-17,杨玢,配偶
2640,百圆裤业,刘文宪,董事,200.0,200.0,竞价交易,2013-05-13,2013-05-15,范军,配偶
2650,加加食品,宋向前,董事,3000.0,3000.0,竞价交易,2013-03-13,2013-03-15,北京加华伟业资本管理有限公司,受控法人
2650,加加食品,宋向前,董事,35000.0,35600.0,竞价交易,2013-06-21,2013-06-25,北京加华伟业资本管理有限公司,受控法人
2650,加加食品,宋向前,董事,2900.0,114800.0,竞价交易,2013-09-10,2013-09-11,北京加华伟业资本管理有限公司,受控法人
2652,扬子新材,步江,董事、高管,4000.0,4000.0,竞价交易,2013-03-04,2013-03-06,步萍,兄弟姐妹
2653,海思科,段庆亮,监事,100.0,100.0,竞价交易,2013-08-30,2013-09-03,段庆亮,本人
2655,共达电声,王培森,监事,400.0,400.0,竞价交易,2013-09-12,2013-09-13,陈健,配偶
2657,中科金财,章超英,高管,2200.0,2200.0,竞价交易,2013-05-09,2013-05-13,章超英,本人
2659,中泰桥梁,蔡逸松,董事,1600.0,1600.0,竞价交易,2013-03-14,2013-03-18,陈佩荣,配偶
2659,中泰桥梁,王礼曼,董事,5200.0,7931950.0,竞价交易,2013-05-02,2013-05-06,江阴泽舟投资有限公司,受控法人
2659,中泰桥梁,黄家禄,董事,7699900.0,17998500.0,大宗交易,2013-11-26,2013-11-27,江苏恒元房地产发展有限公司,受控法人
2660,茂硕电源,陶胜,监事,300.0,300.0,竞价交易,2013-08-07,2013-08-09,陶玲,兄弟姐妹
2661,克明面业,陈晖,高管,1000.0,1000.0,竞价交易,2013-03-25,2013-03-27,孟专,配偶
2666,德联集团,杨樾,董事,800.0,800.0,竞价交易,2013-02-25,2013-02-27,葛秀芳,父母
2671,龙泉股份,刘长杰,董事、高管,5500.0,5500.0,竞价交易,2013-11-01,2013-11-04,王维华,配偶
2673,西部证券,陈宝民,监事,300.0,300.0,竞价交易,2013-06-19,2013-06-21,陈拥军,兄弟姐妹
2674,兴业科技,孙辉永,高管、董事,340000.0,340000.0,股权激励,2013-10-30,2013-11-01,孙辉永,本人
2678,珠江钢琴,麦燕玉,高管,7200.0,7200.0,竞价交易,2013-06-24,2013-06-26,麦维忠,兄弟姐妹
2678,珠江钢琴,吴裕英,独立董事,1700.0,1700.0,竞价交易,2013-08-30,2013-09-03,吴裕琼,兄弟姐妹
2687,乔治白,姜新梁,监事,11000.0,11000.0,竞价交易,2013-06-19,2013-06-21,姜宏伟,子女
2689,博林特,侯连君,董事、高管,800000.0,800000.0,大宗交易,2013-08-28,2013-08-30,侯连君,本人
2689,博林特,段文岩,监事,1000.0,1650.0,竞价交易,2013-09-03,2013-09-05,段文岩,本人
2692,远程电缆,杨小明,董事,40000.0,93874000.0,竞价交易,2013-09-24,2013-09-25,杨小明,本人
2692,远程电缆,杨小明,董事,358960.0,94830665.0,竞价交易,2013-10-29,2013-10-30,杨小明,本人
2694,顾地科技,王汉华,高管,10000.0,2410000.0,竞价交易,2013-05-02,2013-05-06,王汉华,本人
2698,博实股份,齐荣坤,独立董事,200.0,200.0,竞价交易,2013-05-20,2013-05-22,薛岩,配偶
2700,新疆浩源,曾春友,高管,300.0,300.0,竞价交易,2013-03-06,2013-03-08,曾春燕,兄弟姐妹
300001,特锐德,于德翔,董事,2407500.0,2407500.0,大宗交易,2013-05-02,2013-05-06,于德翔,本人
300002,神州泰岳,许芃,高管,7350.0,3997232.0,竞价交易,2013-03-22,2013-03-26,许芃,本人
300002,神州泰岳,王宁,董事,2100.0,2100.0,竞价交易,2013-04-10,2013-04-12,王蕾,兄弟姐妹
300005,探路者,韩涛,高管,74880.0,513162.0,股权激励,2013-08-27,2013-09-06,韩涛,本人
