交易代码,公司名称,董监高姓名,职务,变动数,变动后持股数,变动原因,变动日期,填报日期,股份变动人姓名,变动人与董监高的关系
2156,通富微电,蒋澍,董秘、高管,7900.0,18900.0,竞价交易,2015-12-31,2016-01-04,蒋澍,本人
2157,正邦科技,程凡贵,董事,300.0,300.0,竞价交易,2015-05-26,2015-05-27,程禄贵,兄弟姐妹
2157,正邦科技,王飞,董秘,6000.0,,竞价交易,2015-09-21,2015-09-22,徐华丽,父母
2158,汉钟精机,余昱暄,高管、董事,30000.0,30000.0,竞价交易,2015-07-23,2015-07-27,余昱暄,本人
2158,汉钟精机,柯永昌,高管、董事,30000.0,30000.0,竞价交易,2015-08-03,2015-08-04,柯永昌,本人
2158,汉钟精机,陈嘉兴,董事,20000.0,60000.0,竞价交易,2015-09-01,2015-09-02,陈嘉兴,本人
2158,汉钟精机,苏忠辉,监事,500.0,500.0,竞价交易,2015-10-27,2015-10-28,苏忠辉,本人
2159,三特索道,董建新,高管,100.0,100.0,竞价交易,2015-08-03,2015-08-04,董永玲,兄弟姐妹
2161,远望谷,杨琼芳,高管,1000.0,1000.0,竞价交易,2015-05-15,2015-05-18,杨宗圣,父母
2161,远望谷,李自良,监事,400.0,400.0,竞价交易,2015-06-08,2015-06-09,魏克勤,配偶
2161,远望谷,陈长安,董事、高管,20000.0,18729760.0,竞价交易,2015-07-06,2015-07-07,陈长安,本人
2163,中航三鑫,陶国飞,董事,3000.0,3000.0,竞价交易,2015-07-09,2015-07-10,陶怡欣,子女
2164,宁波东力,郑才刚,董事、高管,1000.0,1000.0,竞价交易,2015-03-17,2015-03-18,郑勇,兄弟姐妹
2164,宁波东力,许丽萍,董事,300.0,300.0,竞价交易,2015-06-11,2015-06-12,许丽萍,本人
2164,宁波东力,莫富华,监事,100.0,100.0,竞价交易,2015-08-26,2015-08-27,莫彩娟,兄弟姐妹
2165,红宝丽,张益军,高管,500.0,500.0,竞价交易,2015-04-24,2015-04-27,张春红,兄弟姐妹
2166,莱茵生物,姚新德,董事,150000.0,150000.0,竞价交易,2015-07-20,2015-07-21,姚新德,本人
2166,莱茵生物,姚新德,董事,2000.0,,竞价交易,2015-12-03,2015-12-04,姚新华,兄弟姐妹
2167,东方锆业,陈继成,监事,250000.0,250000.0,竞价交易,2015-07-24,2015-07-27,陈继成,本人
2169,智光电气,李永喜,董事,839500.0,4889500.0,竞价交易,2015-07-03,2015-07-06,李永喜,本人
2169,智光电气,汪穗峰,高管,400.0,,竞价交易,2015-12-30,2015-12-31,陈维英,父母
2170,芭田股份,姚俊雄,监事,50000.0,,竞价交易,2015-10-08,2015-10-09,姚博聪,子女
2171,精诚铜业,陈小祝,高管,7000.0,7000.0,竞价交易,2015-06-04,2015-06-05,王红梅,配偶
2171,楚江新材,姜纯,董事、高管,3397419.0,168347413.0,竞价交易,2015-08-25,2015-08-26,安徽楚江投资集团有限公司,受控法人
2171,楚江新材,姜纯,董事、高管,1000524.0,217450716.0,竞价交易,2015-09-01,2015-09-02,安徽楚江投资集团有限公司,受控法人
2172,澳洋科技,陈险峰,独立董事,400.0,,竞价交易,2015-12-02,2015-12-03,陈康康,子女
2175,东方网络,彭敏,董事、高管,400.0,400.0,竞价交易,2015-08-05,2015-08-06,彭敏,本人
2175,东方网络,马昕,董事、高管,292200.0,292200.0,竞价交易,2015-09-02,2015-09-07,马昕,本人
2175,东方网络,黄艳,董秘、高管,1900.0,1900.0,竞价交易,2015-12-02,2015-12-03,黄艳,本人
2176,江特电机,章建中,董事,100.0,100.0,竞价交易,2015-05-27,2015-05-28,章玥,子女
2176,江特电机,卢顺民,董事,245900.0,245900.0,竞价交易,2015-07-20,2015-07-21,江西江特电气集团有限公司,受控法人
2176,江特电机,卢顺民,董事,818200.0,,竞价交易,2015-12-04,2015-12-07,江西江特电气集团有限公司,受控法人
2177,御银股份,高永坚,董事、高管,50500.0,50500.0,竞价交易,2015-07-22,2015-07-23,王亚利,配偶
2177,御银股份,高永坚,董事、高管,18500.0,69000.0,竞价交易,2015-08-04,2015-08-05,王亚利,配偶
2178,延华智能,李慧云,监事,27600.0,27600.0,竞价交易,2015-06-15,2015-06-16,李慧云,本人
2178,延华智能,胡黎明,董事,1000000.0,118911491.0,竞价交易,2015-08-24,2015-08-25,胡黎明,本人
2180,艾派克,严伟,董事,3000.0,3000.0,竞价交易,2015-06-24,2015-06-25,严军,兄弟姐妹
2180,艾派克,宋丰君,监事,100.0,100.0,竞价交易,2015-07-06,2015-07-07,宋丰君,本人
2182,云海金属,杨全海,监事,200.0,200.0,竞价交易,2015-04-02,2015-04-03,杨全山,兄弟姐妹
2182,云海金属,范乃娟,董事、高管,600.0,600.0,竞价交易,2015-07-27,2015-07-28,范乃兵,兄弟姐妹
2182,云海金属,梅小明,董事、高管,90000.0,86513889.0,竞价交易,2015-08-27,2015-08-28,梅小明,本人
2182,云海金属,梅小明,董事、高管,70000.0,86759389.0,竞价交易,2015-09-28,2015-09-29,梅小明,本人
2182,云海金属,梅小明,董事、高管,90000.0,86923889.0,竞价交易,2015-11-30,2015-12-01,梅小明,本人
2183,怡亚通,周国辉,董事、高管,3800.0,155900.0,竞价交易,2015-01-07,2015-01-08,周丽红,兄弟姐妹
2184,海得控制,许泓,董事,1000.0,1000.0,竞价交易,2015-07-01,2015-07-02,许婷婷,兄弟姐妹
2185,华天科技,张玉明,监事,410200.0,225237720.0,竞价交易,2015-07-28,2015-07-29,天水华天微电子股份有限公司,受控法人
2185,华天科技,张玉明,监事,170000.0,225407720.0,竞价交易,2015-08-06,2015-08-07,天水华天微电子股份有限公司,受控法人
2185,华天科技,刘建军,董事,8000.0,48203.0,竞价交易,2015-09-02,2015-09-07,刘建军,本人
2185,华天科技,陈建军,董事,413400.0,,竞价交易,2015-12-09,2015-12-10,天水华天微电子股份有限公司,受控法人
2186,全聚德,王志强,董事,3000.0,3000.0,竞价交易,2015-07-10,2015-07-13,王志强,本人
2186,全聚德,唐立新,高管,1000.0,1000.0,竞价交易,2015-08-03,2015-08-04,唐立新,本人
2186,全聚德,施炳丰,董秘、高管,2500.0,395512.0,竞价交易,2015-09-15,2015-09-16,施炳丰,本人
2186,全聚德,于嘉祥,监事,5600.0,720100.0,竞价交易,2015-12-09,2015-12-10,于嘉祥,本人
2188,新嘉联,韦中总,董事,2000.0,2000.0,竞价交易,2015-09-11,2015-09-14,韦仰月,兄弟姐妹
2189,利达光电,王琳,独立董事,200.0,200.0,竞价交易,2015-04-30,2015-05-04,杨喜元,配偶
2189,利达光电,杨太礼,监事,1300.0,1300.0,竞价交易,2015-07-13,2015-07-14,杨太礼,本人
2192,*ST融捷,吕向阳,董事、高管,35100.0,40874995.0,竞价交易,2015-09-08,2015-09-09,融捷投资控股集团有限公司,受控法人
2194,武汉凡谷,左文龙,高管,200.0,,竞价交易,2015-10-12,2015-10-13,胡玲,配偶
2194,武汉凡谷,钟伟刚,董事,9000.0,284625.0,竞价交易,2015-12-23,2015-12-24,钟伟刚,本人
2195,海隆软件,庞升东,董事,800.0,800.0,竞价交易,2015-03-05,2015-03-06,庞丰伟,兄弟姐妹
2195,二三四五,包叔平,董事、高管,3660887.0,55748822.0,竞价交易,2015-09-11,2015-09-14,包叔平,本人
2195,二三四五,陈乐波,独立董事,6000.0,,竞价交易,2015-12-10,2015-12-11,马芳,配偶
2196,方正电机,申虎,监事,300.0,1050.0,竞价交易,2015-01-21,2015-01-22,申虎,本人
2197,证通电子,薛宁,监事,300.0,30300.0,竞价交易,2015-05-26,2015-05-27,薛寒,兄弟姐妹
2197,证通电子,王芳,证券事务代表,3500.0,3500.0,竞价交易,2015-08-17,2015-08-18,董伟,配偶
2197,证通电子,黄洪,监事,10000.0,,竞价交易,2015-12-23,2015-12-24,黄瑜,兄弟姐妹
2198,嘉应制药,陈泳洪,董事,20000.0,56529000.0,竞价交易,2015-02-04,2015-02-05,陈泳洪,本人
2200,云投生态,柴长青,独立董事,500.0,,竞价交易,2015-10-27,2015-10-28,张雪梅,配偶
2201,九鼎新材,顾清波,董事、高管,20800.0,742170.0,竞价交易,2015-08-31,2015-09-01,顾泽波,兄弟姐妹
2201,九鼎新材,顾清波,董事、高管,64200.0,806370.0,竞价交易,2015-09-01,2015-09-02,顾泽波,兄弟姐妹
2202,金风科技,杨华,高管,800.0,800.0,竞价交易,2015-07-06,2015-07-07,杨华,本人
2203,海亮股份,朱琳,证券事务代表,200.0,,竞价交易,2015-11-26,2015-11-27,朱萍,兄弟姐妹
2206,海利得,王玉萍,独立董事,8000.0,8000.0,竞价交易,2015-03-16,2015-03-17,李云仙,父母
2206,海利得,张悦翔,高管,1000.0,11000.0,竞价交易,2015-05-06,2015-05-07,张剑翔,兄弟姐妹
2206,海利得,高利民,董事,732750.0,,竞价交易,2015-10-30,2015-11-02,高雪坤,父母
2207,准油股份,王胜新,董事、高管,1200.0,1200.0,竞价交易,2015-01-19,2015-01-20,王胜利,兄弟姐妹
2208,合肥城建,王晓毅,董事,20000.0,405000.0,竞价交易,2015-07-28,2015-07-29,王晓毅,本人
2208,合肥城建,田峰,董秘、董事,25000.0,62692.0,竞价交易,2015-08-03,2015-08-04,田峰,本人
2208,合肥城建,何轶鸥,高管,12600.0,66446.0,竞价交易,2015-12-10,2015-12-11,何轶鸥,本人
2210,飞马国际,赵自民,监事,9000.0,9000.0,竞价交易,2015-03-25,2015-03-26,赵浩钰,子女
2210,飞马国际,黄汕敏,高管,134100.0,3572028.0,竞价交易,2015-12-03,2015-12-04,黄汕敏,本人
2212,南洋股份,郑钟南,董事,1000347.0,278746347.0,竞价交易,2015-12-25,2015-12-28,郑钟南,本人
2213,特尔佳,许锦光,董事、高管,115600.0,1275650.0,竞价交易,2015-09-02,2015-09-07,许莉琪,子女
2216,三全食品,陈泽民,董事,834900.0,834900.0,竞价交易,2015-07-16,2015-07-17,陈泽民,本人
2216,三全食品,陈泽民,董事,347100.0,1843389.0,竞价交易,2015-08-07,2015-08-10,陈泽民,本人
2217,合力泰,文开福,董事、高管,12700.0,12700.0,竞价交易,2015-05-20,2015-05-21,文新兰,兄弟姐妹
2217,合力泰,王令红,监事,2500.0,2500.0,竞价交易,2015-07-13,2015-07-14,王令铁,兄弟姐妹
2217,合力泰,文开福,董事、高管,200050.0,307879904.0,竞价交易,2015-12-09,2015-12-10,文开福,本人
2218,拓日新能,陈琛,董事,1230000.0,201232499.0,竞价交易,2015-07-15,2015-07-16,深圳市奥欣投资发展有限公司,受控法人
2218,拓日新能,杨国强,高管,400.0,400.0,竞价交易,2015-08-13,2015-08-14,杨婷霞,兄弟姐妹
2222,福晶科技,谢发利,董事、高管,100000.0,2869010.0,竞价交易,2015-09-08,2015-09-09,谢发利,本人
2222,福晶科技,谢发利,董事、高管,43000.0,3178910.0,竞价交易,2015-12-02,2015-12-03,谢发利,本人
2223,鱼跃医疗,蔡林泉,监事,400.0,400.0,竞价交易,2015-01-06,2015-01-07,蔡林泉,本人
2223,鱼跃医疗,景国民,董事、高管,100.0,100.0,竞价交易,2015-04-02,2015-04-03,景涛,子女
2223,鱼跃医疗,眭秀华,高管,4900.0,4900.0,竞价交易,2015-06-03,2015-06-04,眭秀芳,兄弟姐妹
2224,三力士,吴尧富,监事,11000.0,11000.0,竞价交易,2015-12-28,2015-12-29,吴尧富,本人
2225,濮耐股份,向敏,董事,1000.0,18096278.0,竞价交易,2015-04-24,2015-04-27,向敏,本人
2225,濮耐股份,向敏,董事,10000.0,4410000.0,竞价交易,2015-05-15,2015-05-18,钱海英,子女
2225,濮耐股份,向敏,董事,30000.0,2450000.0,竞价交易,2015-06-02,2015-06-03,钱海英,子女
2225,濮耐股份,刘百宽,董事,500001.0,143495093.0,竞价交易,2015-07-09,2015-07-10,刘百宽,本人
2225,濮耐股份,向敏,董事,117000.0,117000.0,竞价交易,2015-08-04,2015-08-05,向敏,本人
2227,奥特迅,张燕妮,证券事务代表,3000.0,3000.0,竞价交易,2015-07-09,2015-07-10,张燕妮,本人
2228,合兴包装,许伟刚,监事,4900.0,4900.0,竞价交易,2015-03-16,2015-03-17,许伟刚,本人
2230,科大讯飞,李健,独立董事,1000.0,1000.0,竞价交易,2015-04-09,2015-04-10,李红,兄弟姐妹
2230,科大讯飞,刘庆峰,董事、高管,68200.0,105023820.0,竞价交易,2015-08-28,2015-08-31,刘庆峰,本人
2233,塔牌集团,赖宏飞,高管,500.0,600.0,竞价交易,2015-03-19,2015-03-20,赖雄飞,兄弟姐妹
2233,塔牌集团,钟烈华,董事,570839.0,180570839.0,竞价交易,2015-08-27,2015-08-28,钟烈华,本人
2233,塔牌集团,丘伟军,高管,35000.0,35000.0,竞价交易,2015-09-01,2015-09-02,丘伟军,本人
2233,塔牌集团,钟烈华,董事,550000.0,181620839.0,竞价交易,2015-12-11,2015-12-14,钟烈华,本人
2234,*ST民和,孙宪法,董事、高管,79900.0,12972197.0,竞价交易,2015-01-06,2015-01-07,孙宪法,本人
2234,民和股份,于乐洪,董事,11100.0,11100.0,竞价交易,2015-07-16,2015-07-17,于乐洪,本人
2234,民和股份,郭志春,董事,1000.0,1500.0,竞价交易,2015-08-25,2015-08-26,郭志春,本人
2234,民和股份,周东,董事、高管,6400.0,6400.0,竞价交易,2015-09-01,2015-09-02,周东,本人
2234,民和股份,曲平,高管,3000.0,3000.0,竞价交易,2015-11-25,2015-11-26,曲平,本人
2236,大华股份,陈爱玲,董事,700.0,700.0,竞价交易,2015-08-19,2015-08-20,陈爱玲,本人
2236,大华股份,朱江明,董事、高管,98900.0,77205196.0,竞价交易,2015-12-07,2015-12-08,朱江明,本人
2237,恒邦股份,王娜,监事,800.0,800.0,竞价交易,2015-02-03,2015-02-04,王洪君,兄弟姐妹
2237,恒邦股份,王信恩,董事,1000000.0,324200000.0,竞价交易,2015-08-25,2015-08-26,烟台恒邦集团有限公司,受控法人
2237,恒邦股份,王信恩,董事,844900.0,325644900.0,竞价交易,2015-09-17,2015-09-18,烟台恒邦集团有限公司,受控法人
2239,金飞达,姚剑,高管,1000195.0,1000195.0,竞价交易,2015-01-15,2015-01-16,姚剑,本人
2240,威华股份,张森林,独立董事,5500.0,,竞价交易,2015-12-01,2015-12-02,张振华,子女
2241,歌尔声学,段会禄,高管,400.0,400.0,竞价交易,2015-02-02,2015-02-03,段升利,父母
2241,歌尔声学,蒋洪寨,高管,1900.0,1900.0,竞价交易,2015-06-12,2015-06-15,于秋兰,配偶
2241,歌尔声学,宫见棠,董事、高管,20100.0,3224880.0,竞价交易,2015-11-03,2015-11-04,宫见棠,本人
2241,歌尔声学,宫见棠,董事、高管,28600.0,3253480.0,竞价交易,2015-12-03,2015-12-04,宫见棠,本人
2243,通产丽星,姚正禹,高管,20900.0,20900.0,竞价交易,2015-07-09,2015-07-10,徐海榕,配偶
2243,通产丽星,姚正禹,高管,500.0,500.0,竞价交易,2015-09-10,2015-09-11,姚正卿,兄弟姐妹
2244,滨江集团,王梓祥,独立董事,1000.0,4000.0,竞价交易,2015-03-24,2015-03-25,张晓明,配偶
2245,澳洋顺昌,朱宝元,董事,3100.0,3100.0,竞价交易,2015-05-07,2015-05-08,朱宝虎,兄弟姐妹
2245,澳洋顺昌,朱宝元,董事,2100.0,5200.0,竞价交易,2015-06-19,2015-06-23,朱宝虎,兄弟姐妹
2245,澳洋顺昌,朱宝元,董事,5000.0,500000.0,竞价交易,2015-07-01,2015-07-02,朱宝元,本人
2245,澳洋顺昌,程红,高管,40000.0,1197970.0,竞价交易,2015-09-24,2015-09-25,程红,本人
2247,帝龙新材,姜飞雄,董事、高管,960000.0,960000.0,竞价交易,2015-08-05,2015-08-06,姜飞雄,本人
2249,大洋电机,余劲松,独立董事,200.0,800.0,竞价交易,2015-09-14,2015-09-15,邵沙平,配偶
2249,大洋电机,伍小云,高管,5000.0,,竞价交易,2015-10-12,2015-10-13,伍雯,兄弟姐妹
2250,联化科技,周伟澄,独立董事,1000.0,1000.0,竞价交易,2015-03-25,2015-03-26,周勤国,父母
2250,联化科技,牟金香,董事,18300.0,18300.0,竞价交易,2015-07-03,2015-07-06,牟梅奎,兄弟姐妹
2250,联化科技,牟金香,董事,990090.0,1629790.0,竞价交易,2015-08-19,2015-08-20,牟金香,本人
2251,步步高,杨芳,高管,2000.0,2000.0,竞价交易,2015-07-02,2015-07-03,杨军,兄弟姐妹
2252,上海莱士,郑跃文,董事,300.0,300.0,竞价交易,2015-03-04,2015-03-05,郑跃武,兄弟姐妹
2252,上海莱士,唐建,高管,100.0,100.0,竞价交易,2015-07-08,2015-07-09,唐周军,兄弟姐妹
2253,川大智胜,游志胜,董事,200.0,200.0,竞价交易,2015-04-20,2015-04-21,游志素,兄弟姐妹
2253,川大智胜,郑念新,董事,10000.0,30000.0,竞价交易,2015-07-06,2015-07-07,郑念新,本人
2255,海陆重工,潘建华,董事、高管,100000.0,2604486.0,竞价交易,2015-12-15,2015-12-16,潘建华,本人
2258,利尔化学,高文,董事,100000.0,100000.0,竞价交易,2015-07-08,2015-07-09,高文,本人
2261,拓维信息,肖前辉,监事,200.0,200.0,竞价交易,2015-08-24,2015-08-25,聂智,配偶
2262,恩华药业,王广基,独立董事,6000.0,6000.0,竞价交易,2015-06-29,2015-06-30,陈礼勤,配偶
2262,恩华药业,付卿,董事、高管,400.0,400.0,竞价交易,2015-07-02,2015-07-03,朱媛菊,配偶
2266,浙富控股,沈德才,高管,5500.0,65500.0,竞价交易,2015-08-03,2015-08-04,方世绿,配偶
2268,卫士通,李成刚,董事,20000.0,20000.0,竞价交易,2015-08-27,2015-08-28,李成刚,本人
2269,美邦服饰,尹剑侠,董事、高管,21700.0,21700.0,竞价交易,2015-07-14,2015-07-15,孙旭骅,配偶
2269,美邦服饰,周成建,董事、高管,100.0,100.0,竞价交易,2015-08-27,2015-08-28,周建花,兄弟姐妹
2270,法因数控,郭伯春,董事,102800.0,17614950.0,竞价交易,2015-09-08,2015-09-09,郭伯春,本人
2271,东方雨虹,何绍军,董事,5000.0,4437992.0,竞价交易,2015-06-30,2015-07-01,何绍军,本人
2271,东方雨虹,刘斌,董事、高管,1500.0,,竞价交易,2015-10-16,2015-10-19,刘岩,兄弟姐妹
2271,东方雨虹,李卫国,董事,300000.0,260283704.0,竞价交易,2015-11-30,2015-12-01,李卫国,本人
2271,东方雨虹,李卫国,董事,230600.0,260514304.0,竞价交易,2015-12-29,2015-12-30,李卫国,本人
2273,水晶光电,盛永江,董事、高管,48000.0,3807400.0,竞价交易,2015-07-10,2015-07-13,盛永江,本人
2273,水晶光电,范崇国,董事、高管,11100.0,,竞价交易,2015-09-29,2015-09-30,范爱芳,兄弟姐妹
2274,华昌化工,叶士勋,监事,200.0,200.0,竞价交易,2015-01-29,2015-01-30,叶豪,子女
2274,华昌化工,蒋晓宁,董秘、董事、高管,110000.0,161906346.0,竞价交易,2015-07-07,2015-07-08,苏州华纳投资股份有限公司,受控法人
2274,华昌化工,朱郁健,董事,50000.0,50000.0,竞价交易,2015-08-26,2015-08-27,朱郁健,本人
2274,华昌化工,朱郁健,董事,50000.0,300000.0,竞价交易,2015-09-01,2015-09-02,朱郁健,本人
2274,华昌化工,陈和平,独立董事,500.0,,竞价交易,2015-10-15,2015-10-16,陈巧英,兄弟姐妹
2275,桂林三金,王淑霖,监事,1000.0,1000.0,竞价交易,2015-05-07,2015-05-08,王淑霞,兄弟姐妹
2275,桂林三金,谢元钢,董事、高管,30000.0,7613319.0,竞价交易,2015-07-13,2015-07-14,谢元钢,本人
2276,万马股份,何若虚,董事,50000.0,50000.0,竞价交易,2015-08-27,2015-08-28,何若虚,本人
2276,万马股份,姚伟国,董事,20000.0,110000.0,竞价交易,2015-09-02,2015-09-07,姚伟国,本人
2277,友阿股份,邓中华,独立董事,6300.0,6300.0,竞价交易,2015-06-15,2015-06-16,邓东元,
2278,神开股份,王祥伟,董事,1500000.0,1500000.0,大宗交易,2015-02-25,2015-02-26,王斌杰,子女
2278,神开股份,寇玉亭,董事、高管,20000.0,2004797.0,竞价交易,2015-05-22,2015-05-25,寇玉亭,本人
2278,神开股份,王祥伟,董事,75204.0,2904204.0,竞价交易,2015-09-18,2015-09-21,王斌杰,子女
2278,神开股份,蒋赣洪,监事,500.0,,竞价交易,2015-10-21,2015-10-22,蒋亚凤,配偶
2279,久其软件,刘文圣,高管,300.0,300.0,竞价交易,2015-06-09,2015-06-10,刘文清,兄弟姐妹
2279,久其软件,赵福君,董事,50000.0,23667123.0,竞价交易,2015-07-15,2015-07-16,赵福君,本人
2279,久其软件,赵福君,董事,150000.0,23817123.0,竞价交易,2015-08-25,2015-08-26,赵福君,本人
2279,久其软件,赵福君,董事,100000.0,23917123.0,竞价交易,2015-09-01,2015-09-02,赵福君,本人
2279,久其软件,欧阳曜,董事、高管,125400.0,5470285.0,竞价交易,2015-11-30,2015-12-01,欧阳曜,本人
2279,久其软件,欧阳曜,董事、高管,1500.0,5471785.0,竞价交易,2015-12-01,2015-12-02,欧阳曜,本人
2280,联络互动,林斌,董事,300.0,300.0,竞价交易,2015-04-09,2015-04-10,林臻,父母
2280,联络互动,刘洋,高管,50200.0,50200.0,竞价交易,2015-07-15,2015-07-16,刘洋,本人
2281,光迅科技,马琨,监事,3000.0,3000.0,竞价交易,2015-01-07,2015-01-08,马成新,父母
2282,博深工具,吕桂芹,监事,235059.0,44545649.0,竞价交易,2015-09-01,2015-09-02,吕桂芹,本人
2284,亚太股份,郑荣,高管,100.0,,竞价交易,2015-11-30,2015-12-01,李慧玲,配偶
2285,世联行,林蔚,高管,1758904.0,1767328.0,增发配股,2015-05-29,2015-06-01,林蔚,本人
2285,世联行,陈劲松,董事,900000.0,1408212.0,竞价交易,2015-07-06,2015-07-07,陈劲松,本人
2286,保龄宝,刘峰,董事、高管,1100.0,1100.0,竞价交易,2015-01-12,2015-01-13,于霞,配偶
2286,保龄宝,刘宗利,董事、高管,1114721.0,93483361.0,竞价交易,2015-07-06,2015-07-07,刘宗利,本人
2292,奥飞动漫,蔡东青,董事、高管,394500.0,615082500.0,竞价交易,2015-12-31,2016-01-04,蔡东青,本人
2293,罗莱家纺,冷志敏,高管,700.0,700.0,竞价交易,2015-04-29,2015-04-30,冷志敏,本人
2293,罗莱家纺,肖媛丽,高管,1000.0,1000.0,竞价交易,2015-05-28,2015-05-29,卢宝珍,父母
2293,罗莱家纺,陶永瑛,董事、高管,300.0,300.0,竞价交易,2015-07-06,2015-07-07,陶永超,兄弟姐妹
2293,罗莱家纺,冷志敏,高管,2600.0,,竞价交易,2015-10-28,2015-10-29,李旭阳,兄弟姐妹
2293,罗莱家纺,冷志敏,高管,2700.0,,竞价交易,2015-11-03,2015-11-04,李旭阳,兄弟姐妹
2294,信立泰,李英辉,监事,11706.0,11706.0,竞价交易,2015-03-23,2015-03-24,李英辉,本人
2294,信立泰,陈琼星,监事,1100.0,1760.0,竞价交易,2015-04-23,2015-04-24,陈焕琮,父母
2294,信立泰,杨健锋,董秘、董事,1400.0,1400.0,竞价交易,2015-07-21,2015-07-22,陈素珍,父母
2295,精艺股份,张军,董事,150000.0,760660.0,股权激励,2015-12-23,2015-12-24,张军,本人
2297,博云新材,易剑鸣,董秘、高管,10000.0,10000.0,竞价交易,2015-07-13,2015-07-14,易剑鸣,本人
2299,圣农发展,傅光明,董事、高管,10000.0,10000.0,竞价交易,2015-05-08,2015-05-11,傅文明,兄弟姐妹
2299,圣农发展,傅光明,董事、高管,22200.0,22200.0,竞价交易,2015-08-19,2015-08-20,傅高明,兄弟姐妹
2299,圣农发展,傅光明,董事、高管,10000.0,10000.0,竞价交易,2015-09-01,2015-09-02,傅文明,兄弟姐妹
2299,圣农发展,傅光明,董事、高管,20000.0,,竞价交易,2015-10-22,2015-10-23,傅文明,兄弟姐妹
2299,圣农发展,傅芬芳,董事,2061937.0,,竞价交易,2015-11-03,2015-11-04,福建省圣农实业有限公司,受控法人
2299,圣农发展,傅细明,董事、高管,19700.0,,竞价交易,2015-12-23,2015-12-24,傅琬卿,子女
2300,太阳电缆,黄祥光,高管,600.0,600.0,竞价交易,2015-06-08,2015-06-09,黄碧翔,兄弟姐妹
2300,太阳电缆,李文亮,董事,250000.0,100887154.0,竞价交易,2015-08-27,2015-08-28,福州太顺实业有限公司,受控法人
2300,太阳电缆,范德发,监事,1000.0,,竞价交易,2015-12-08,2015-12-09,魏喜凤,配偶
2301,齐心集团,李丽,高管,15500.0,15500.0,竞价交易,2015-06-24,2015-06-25,李伦,兄弟姐妹
2303,美盈森,王红婵,监事,6600.0,6600.0,竞价交易,2015-07-16,2015-07-17,王红满,兄弟姐妹
2303,美盈森,王海鹏,董事、高管,6934899.0,6934899.0,竞价交易,2015-08-03,2015-08-04,王海鹏,本人
2304,洋河股份,韩锋,董事,100.0,100.0,竞价交易,2015-06-02,2015-06-03,刘冬梅,配偶
2305,南国置业,汤伟,证券事务代表,6500.0,6500.0,竞价交易,2015-04-14,2015-04-15,汤建红,兄弟姐妹
2305,南国置业,张军,高管,30000.0,30000.0,竞价交易,2015-06-05,2015-06-08,张勇刚,兄弟姐妹
2305,南国置业,许晓明,董事,62300.0,62300.0,竞价交易,2015-07-29,2015-07-30,许贤明,兄弟姐妹
2305,南国置业,许晓明,董事,190000.0,317300.0,竞价交易,2015-08-03,2015-08-04,许贤明,兄弟姐妹
2305,南国置业,肖新乔,高管,22400.0,623088.0,竞价交易,2015-11-27,2015-11-30,肖新乔,本人
2307,北新路桥,熊保恒,董事,300.0,300.0,竞价交易,2015-01-30,2015-02-02,熊桂英,兄弟姐妹
2307,北新路桥,吕伟,高管,100.0,100.0,竞价交易,2015-08-14,2015-08-17,吕伟,本人
2307,北新路桥,杨文成,监事,200.0,,竞价交易,2015-12-23,2015-12-24,杨文魁,兄弟姐妹
2308,威创股份,郑德珵,董事,47900.0,47900.0,竞价交易,2015-03-04,2015-03-05,郑德娟,兄弟姐妹
2308,威创股份,谢明明,高管,20000.0,20000.0,竞价交易,2015-05-21,2015-05-22,黄秀芬,配偶
2308,威创股份,鞠立,高管,2800.0,,竞价交易,2015-12-04,2015-12-07,成宏,配偶
2309,中利科技,胡常青,高管,50000.0,50000.0,竞价交易,2015-03-17,2015-03-18,胡常青,本人
2309,中利科技,陈孝勇,监事,19300.0,19300.0,竞价交易,2015-04-27,2015-04-28,陈孝友,兄弟姐妹
2309,中利科技,胡常青,高管,240000.0,405000.0,竞价交易,2015-07-24,2015-07-27,胡常青,本人
2309,中利科技,沈恂骧,高管,70000.0,1960000.0,股权激励,2015-09-15,2015-09-18,沈恂骧,本人
2311,海大集团,谢明权,监事,2000.0,2800.0,竞价交易,2015-06-25,2015-06-26,刘景梅,配偶
2312,三泰控股,张桥云,董事,200.0,200.0,竞价交易,2015-03-26,2015-03-27,张潍,子女
2312,三泰控股,王长余,高管,1000.0,361940.0,竞价交易,2015-04-29,2015-04-30,王长余,本人
2312,三泰控股,补建,董事,755800.0,280462924.0,竞价交易,2015-07-31,2015-08-03,补建,本人
2313,日海通讯,陈旭红,董事,2000.0,2000.0,竞价交易,2015-07-16,2015-07-17,陈三斗,兄弟姐妹
2314,雅致股份,张阜生,独立董事,3000.0,3002.0,竞价交易,2015-09-09,2015-09-10,张阜生,本人
2315,焦点科技,谢永忠,监事,3300.0,1644604.0,竞价交易,2015-07-09,2015-07-10,谢永忠,本人
2315,焦点科技,李丽洁,监事,500.0,72201.0,竞价交易,2015-08-03,2015-08-04,李丽洁,本人
2315,焦点科技,王静宁,监事,100.0,67274.0,竞价交易,2015-09-02,2015-09-07,王静宁,本人
2315,焦点科技,许剑峰,董事、高管,200.0,1900080.0,竞价交易,2015-11-18,2015-11-19,许剑峰,本人
2317,众生药业,李滔,高管,7700.0,7700.0,竞价交易,2015-06-12,2015-06-15,王军,配偶
