交易代码,公司名称,董监高姓名,职务,变动数,变动后持股数,变动原因,变动日期,填报日期,股份变动人姓名,变动人与董监高的关系
960,锡业股份,任子明,高管,200.0,200.0,竞价交易,2009-02-11,2009-02-13,任清华,兄弟姐妹
961,中南建设,马挺贵,董事,1000.0,1000.0,竞价交易,2009-09-30,2009-10-10,张鸿兰,配偶
962,东方钽业,钟景明,董事,400.0,1400.0,竞价交易,2009-04-22,2009-04-24,钟秋华,兄弟姐妹
962,东方钽业,钟景明,董事,400.0,1400.0,竞价交易,2009-06-11,2009-06-13,钟秋华,兄弟姐妹
962,东方钽业,郑爱国,高管,1000.0,1000.0,竞价交易,2009-07-10,2009-07-14,郑进伟,兄弟姐妹
967,上风高科,温峻,高管,120000.0,120000.0,竞价交易,2009-05-12,2009-05-14,温峻,本人
967,上风高科,汪惠琳,高管,76700.0,480000.0,竞价交易,2009-08-25,2009-08-27,汪惠琳,本人
967,上风高科,汪惠琳,高管,20000.0,500000.0,竞价交易,2009-09-01,2009-09-03,汪惠琳,本人
968,煤气化,刘荣洁,证券事务代表,2800.0,2800.0,竞价交易,2009-06-30,2009-07-02,刘荣洁,本人
968,煤气化,李金顺,监事,3700.0,3700.0,竞价交易,2009-11-16,2009-11-18,李嘉,子女
970,中科三环,张玮,高管,1500.0,1500.0,竞价交易,2009-08-18,2009-08-20,张莹,子女
973,佛塑科技,周志辉,高管,200.0,200.0,竞价交易,2009-05-25,2009-05-27,周苏燕,兄弟姐妹
973,佛塑科技,陶洛成,高管,500.0,500.0,竞价交易,2009-10-26,2009-10-28,陶淑娟,兄弟姐妹
973,佛塑科技,冯兆征,董事,300.0,300.0,竞价交易,2009-11-25,2009-12-01,冯敬仪,兄弟姐妹
976,春晖股份,余炎祯,高管,400.0,400.0,竞价交易,2009-06-22,2009-06-24,余炎彭,兄弟姐妹
983,西山煤电,崔民选,董事,2000.0,2000.0,竞价交易,2009-03-11,2009-03-13,张存萍,配偶
987,广州友谊,胡洁君,高管,5400.0,149896.0,竞价交易,2009-06-03,2009-06-06,胡洁君,本人
988,华工科技,张志宏,董事,5200.0,5200.0,竞价交易,2009-05-27,2009-06-02,张志华,兄弟姐妹
989,九芝堂,蔡光云,高管,106400.0,106400.0,竞价交易,2009-11-20,2009-11-25,蔡哲,子女
993,闽东电力,张成文,董事、高管,3000.0,3000.0,竞价交易,2009-02-12,2009-02-14,陈滨,配偶
995,ST皇台,谢维宏,董事,800.0,800.0,竞价交易,2009-12-29,2009-12-31,李玉辉,配偶
997,新大陆,王晶,董事,2900.0,2900.0,竞价交易,2009-06-18,2009-06-20,王宜,父母
1696,宗申动力,潘联,监事,500.0,500.0,竞价交易,2009-04-13,2009-04-15,蔡仲梅,配偶
1696,宗申动力,左颖,董事,34400.0,34400.0,竞价交易,2009-11-24,2009-11-26,左颖,本人
2001,新和成,王正江,董事,100.0,100.0,竞价交易,2009-02-17,2009-02-19,石丽芳,配偶
2002,ST金材,倪宝柱,高管,23600.0,23600.0,竞价交易,2009-07-15,2009-07-17,倪军,子女
2003,伟星股份,朱立权,董事,2000.0,2000.0,竞价交易,2009-10-09,2009-10-13,陈仙凤,配偶
2004,华邦制药,于云健,监事,500.0,500.0,竞价交易,2009-01-07,2009-01-09,曹兴珍,配偶
2006,精功科技,汪志娟,高管,1000.0,1000.0,竞价交易,2009-07-30,2009-08-01,金进,子女
2007,华兰生物,王莉婷,董事,200.0,200.0,竞价交易,2009-03-13,2009-03-17,周治珍,父母
2007,华兰生物,安康,董事,1000.0,1000.0,竞价交易,2009-08-04,2009-08-06,刘郑芝,配偶
2008,大族激光,任宁,高管,82623.0,82623.0,竞价交易,2009-03-18,2009-03-20,任宁,本人
2008,大族激光,王磊,监事,500.0,500.0,竞价交易,2009-05-08,2009-05-12,王之佐,父母
2008,大族激光,雷群,监事,200.0,200.0,竞价交易,2009-07-14,2009-07-16,赵利芳,配偶
2010,传化股份,应天根,董事,10000.0,10000.0,竞价交易,2009-08-13,2009-08-15,杨雅芬,配偶
2012,凯恩股份,张程伟,监事,2600.0,2600.0,竞价交易,2009-03-25,2009-03-27,张程平,兄弟姐妹
2013,中航精机,卢锋,董事,10000.0,10000.0,竞价交易,2009-03-23,2009-03-25,刘章敏,父母
2015,霞客环保,孙银龙,董事,300.0,300.0,竞价交易,2009-03-05,2009-03-07,张丽霞,配偶
2016,世荣兆业,骆英森,董事,400.0,400.0,竞价交易,2009-09-16,2009-09-18,骆英森,本人
2018,华星化工,李辉,董事、高管,20000.0,1944076.0,竞价交易,2009-02-10,2009-02-12,李辉,本人
2018,华星化工,谢平,董事,5000.0,5000.0,竞价交易,2009-05-19,2009-05-21,庆光梅,配偶
2023,海特高新,龚明,高管,3300.0,3300.0,竞价交易,2009-10-29,2009-10-31,龚亮,兄弟姐妹
2025,航天电器,陈怀谷,董事,400.0,400.0,竞价交易,2009-02-24,2009-02-26,陈婉如,兄弟姐妹
2025,航天电器,张旺,高管,1000.0,1000.0,竞价交易,2009-04-14,2009-04-16,张伟,兄弟姐妹
2029,七匹狼,戴亦一,董事,1000.0,1000.0,竞价交易,2009-07-31,2009-08-04,曾月玉,父母
2031,巨轮股份,吴映雄,高管,6500.0,6500.0,竞价交易,2009-06-10,2009-06-12,吴映生,兄弟姐妹
2035,华帝股份,杨建辉,监事,2000.0,2000.0,竞价交易,2009-07-16,2009-07-18,杨满辉,兄弟姐妹
2038,双鹭药业,魏素艳,董事,500.0,500.0,竞价交易,2009-04-10,2009-04-14,魏素艳,本人
2038,双鹭药业,王勇波,高管、董事,120000.0,1076490.0,股权激励,2009-10-09,2009-10-13,王勇波,本人
2039,黔源电力,蔡登,监事,10000.0,10000.0,竞价交易,2009-02-18,2009-02-20,张蓉,配偶
2041,登海种业,王龙祥,高管,700.0,700.0,竞价交易,2009-01-23,2009-02-03,于雪芳,配偶
2041,登海种业,王玉玲,监事,8100.0,8100.0,竞价交易,2009-03-16,2009-03-18,王新刚,配偶
2041,登海种业,李登玺,监事,100.0,100.0,竞价交易,2009-05-12,2009-05-14,李洪玲,子女
2041,登海种业,李登岁,董事,800.0,800.0,竞价交易,2009-08-19,2009-08-21,李登岁,本人
2043,兔宝宝,孙朝坤,高管,500.0,500.0,竞价交易,2009-01-22,2009-01-26,孙朝坤,本人
2049,同方国芯,阎立群,董事、高管,50400.0,50400.0,竞价交易,2009-05-13,2009-05-15,周东双,配偶
2056,横店东磁,何时金,董事、高管,3000.0,3000.0,竞价交易,2009-02-05,2009-02-07,何旻,子女
2058,威尔泰,俞世新,高管,2000.0,2000.0,竞价交易,2009-11-26,2009-11-30,张鸣珍,父母
2059,云南旅游,杨发甲,董事,6900.0,6900.0,竞价交易,2009-01-14,2009-01-16,杨玉仙,兄弟姐妹
2060,粤水电,林康南,高管,300.0,1000.0,竞价交易,2009-02-23,2009-02-25,廖丽霞,配偶
2060,粤水电,冯存熙,董事,600.0,1000.0,竞价交易,2009-05-08,2009-05-12,冯存祥,兄弟姐妹
2061,江山化工,严子谦,监事,2800.0,2800.0,竞价交易,2009-11-26,2009-11-28,严子新,兄弟姐妹
2063,远光软件,温烨,董事,500.0,500.0,竞价交易,2009-12-16,2009-12-18,温炜,兄弟姐妹
2064,华峰氨纶,林建一,董事,800.0,800.0,竞价交易,2009-07-13,2009-07-25,林建茹,兄弟姐妹
2064,华峰氨纶,尤金明,监事,1000.0,1000.0,竞价交易,2009-08-10,2009-08-12,尤阿微,兄弟姐妹
2064,华峰氨纶,尤金明,监事,8300.0,8300.0,竞价交易,2009-09-28,2009-09-30,尤阿微,兄弟姐妹
2064,华峰氨纶,陈林真,董事、高管,50000.0,6642500.0,竞价交易,2009-11-24,2009-11-26,陈林真,本人
2064,华峰氨纶,尤金明,监事,2800.0,2800.0,竞价交易,2009-12-21,2009-12-23,尤阿微,兄弟姐妹
2065,东华软件,翟曙春,董事、高管,2000.0,2000.0,竞价交易,2009-01-09,2009-01-13,雷鸣春,配偶
2065,东华软件,李建国,董事、高管,2000.0,2000.0,竞价交易,2009-06-19,2009-06-23,李柏根,父母
2067,景兴纸业,鲁富贵,监事,1600.0,1600.0,竞价交易,2009-03-25,2009-03-27,鲁新桂,兄弟姐妹
2068,黑猫股份,刘小婷,高管,1100.0,1100.0,竞价交易,2009-07-14,2009-07-16,刘小婷,本人
2070,众和股份,钟志刚,董事,1000.0,1000.0,竞价交易,2009-04-09,2009-04-11,钟秀儿,兄弟姐妹
2070,众和股份,高炳生,高管,1000.0,1000.0,竞价交易,2009-12-22,2009-12-24,高锦秋,兄弟姐妹
2073,软控股份,王健摄,董事,25911.0,363211.0,竞价交易,2009-06-23,2009-06-25,王彬,兄弟姐妹
2073,软控股份,王健摄,董事,10000.0,554817.0,竞价交易,2009-11-05,2009-11-07,王彬,兄弟姐妹
2074,东源电器,邱卫东,董事、高管,900.0,900.0,竞价交易,2009-08-14,2009-08-18,顾钱飞,配偶
2075,沙钢股份,狄明勇,监事,1700.0,1700.0,竞价交易,2009-10-27,2009-10-29,狄明娟,兄弟姐妹
2079,苏州固锝,唐再南,董事、高管,1000.0,1000.0,竞价交易,2009-04-07,2009-04-09,严勇华,配偶
2079,苏州固锝,蒋晓航,监事,400.0,400.0,竞价交易,2009-12-16,2009-12-18,蒋丽萍,配偶
2081,金螳螂,王洁,高管,600.0,600.0,竞价交易,2009-04-22,2009-04-24,王建培,兄弟姐妹
2081,金螳螂,严多林,董事、高管,135000.0,135000.0,股权激励,2009-11-27,2009-12-08,严多林,本人
2082,栋梁新材,袁嘉懿,高管,4000.0,8000.0,竞价交易,2009-06-17,2009-06-19,钟华,父母
2084,海鸥卫浴,高大勇,董事、高管,100.0,100.0,竞价交易,2009-12-31,2010-01-05,刘倞,配偶
2086,东方海洋,于克兴,监事,300.0,300.0,竞价交易,2009-03-27,2009-03-31,于克兴,本人
2087,新野纺织,韩喜兰,监事,2000.0,2150.0,竞价交易,2009-05-27,2009-06-02,韩喜兰,本人
2088,鲁阳股份,王爱明,董事,400.0,1140.0,竞价交易,2009-02-25,2009-02-27,王爱云,兄弟姐妹
2088,鲁阳股份,王爱明,董事,100.0,1240.0,竞价交易,2009-03-06,2009-03-10,王爱云,兄弟姐妹
2088,鲁阳股份,鹿梅军,监事,800.0,800.0,竞价交易,2009-06-03,2009-06-05,鹿梅安,兄弟姐妹
2088,鲁阳股份,毕研海,董事,70000.0,774440.0,竞价交易,2009-09-22,2009-09-24,毕四功,父母
2088,鲁阳股份,毕研海,董事,5000.0,469440.0,竞价交易,2009-11-03,2009-11-05,毕四功,父母
2090,金智科技,叶锋,高管,631000.0,631000.0,大宗交易,2009-12-22,2009-12-24,叶锋,本人
2092,中泰化学,张肃泉,董事,700.0,700.0,竞价交易,2009-06-03,2009-06-05,张帆,子女
2093,国脉科技,隋榕华,董事、高管,200.0,200.0,竞价交易,2009-06-01,2009-06-03,隋榕生,兄弟姐妹
2097,山河智能,唐彪,高管,1400.0,1400.0,竞价交易,2009-12-10,2009-12-12,唐桂英,兄弟姐妹
2099,海翔药业,贾强,高管,10000.0,10000.0,竞价交易,2009-05-22,2009-05-26,倪云,配偶
2100,天康生物,耿立新,董事、高管,800.0,800.0,竞价交易,2009-06-24,2009-06-26,耿立功,兄弟姐妹
2100,天康生物,王新安,董事,400.0,400.0,竞价交易,2009-07-29,2009-07-31,王新安,本人
2101,广东鸿图,张敏,董事,500.0,500.0,竞价交易,2009-07-08,2009-07-10,张宇,子女
2104,恒宝股份,吴晓芳,监事,300.0,300.0,竞价交易,2009-11-26,2009-11-30,陈强,配偶
2110,三钢闽光,肖能富,董事,500.0,500.0,竞价交易,2009-08-24,2009-08-26,许丽枝,配偶
2115,三维通信,何海燕,监事,400.0,400.0,竞价交易,2009-10-16,2009-10-20,孙幼珍,父母
2118,紫鑫药业,郭勇,监事,500.0,500.0,竞价交易,2009-08-07,2009-08-11,郭勇,本人
2122,天马股份,沈高伟,董事,10000.0,10000.0,竞价交易,2009-08-19,2009-08-21,韩雁,配偶
2123,荣信股份,左强,董事、高管,1000.0,1000.0,竞价交易,2009-02-06,2009-02-10,左玉,兄弟姐妹
2123,荣信股份,厉伟,董事,200.0,,竞价交易,2009-04-01,2009-04-03,崔京涛,配偶
2126,银轮股份,徐小敏,董事,3500.0,3500.0,竞价交易,2009-03-27,2009-03-31,徐立新,兄弟姐妹
2126,银轮股份,王鑫美,董事,16000.0,1680356.0,竞价交易,2009-06-24,2009-06-26,王鑫美,本人
2126,银轮股份,卫道河,高管,200.0,6000.0,竞价交易,2009-11-04,2009-11-06,程家娟,配偶
2127,新民科技,姚晓敏,董事,4300.0,4300.0,竞价交易,2009-06-03,2009-06-05,姚晓强,兄弟姐妹
2128,露天煤业,张遐,董事,5000.0,5000.0,竞价交易,2009-09-04,2009-09-08,陈淑红,配偶
2133,广宇集团,胡建超,高管,500.0,500.0,竞价交易,2009-06-15,2009-06-17,徐向红,配偶
2133,广宇集团,曹成鹏,证券事务代表,1000.0,6000.0,竞价交易,2009-08-17,2009-08-19,吴爱珠,父母
2136,安纳达,黄化锋,董事,2000.0,2000.0,竞价交易,2009-07-20,2009-07-22,夏长年,配偶
2139,拓邦股份,汪争平,董事,5800.0,5800.0,竞价交易,2009-08-14,2009-08-18,汪农潮,兄弟姐妹
2139,拓邦股份,汪争平,董事,2000.0,11380.0,竞价交易,2009-09-04,2009-09-08,汪农潮,兄弟姐妹
2139,拓邦股份,纪树海,董事,3000.0,15941020.0,竞价交易,2009-12-09,2009-12-11,纪树海,本人
2141,蓉胜超微,刘贵忠,监事,300.0,1300.0,竞价交易,2009-02-24,2009-02-26,皮祖莲,配偶
2145,中核钛白,简富仁,监事,10000.0,10000.0,竞价交易,2009-09-25,2009-09-29,简达仁,兄弟姐妹
2145,中核钛白,汪雄亚,监事,34000.0,34000.0,竞价交易,2009-11-09,2009-11-11,汪玉良,兄弟姐妹
2146,荣盛发展,高学军,监事,1900.0,1900.0,竞价交易,2009-08-18,2009-08-20,高学军,本人
2150,江苏通润,刘筱妤,证券事务代表,2100.0,2100.0,竞价交易,2009-04-10,2009-04-14,陆蓉兰,父母
2154,报喜鸟,方小波,高管,100.0,100.0,竞价交易,2009-12-11,2009-12-15,方小芬,兄弟姐妹
2157,正邦科技,章卫东,董事,500.0,500.0,竞价交易,2009-09-18,2009-09-22,章卫国,兄弟姐妹
2158,汉钟精机,李娜,监事,500.0,1000.0,竞价交易,2009-02-03,2009-02-05,吴磊,配偶
2161,远望谷,吕宏,董事、高管,200.0,200.0,竞价交易,2009-03-05,2009-03-07,于秀英,父母
2167,东方锆业,陈继成,监事,6500.0,6500.0,竞价交易,2009-08-14,2009-08-18,陈悦娇,兄弟姐妹
2167,东方锆业,吴锦鹏,董事,200.0,200.0,竞价交易,2009-10-22,2009-10-24,吴锦亮,兄弟姐妹
2168,深圳惠程,何平,董事、高管,9000.0,9000.0,竞价交易,2009-01-07,2009-02-09,何峰,兄弟姐妹
2170,芭田股份,黄敏通,董事,300.0,300.0,竞价交易,2009-06-05,2009-06-09,黄敏洽,兄弟姐妹
2171,精诚铜业,李晓玲,董事,4000.0,4000.0,竞价交易,2009-07-13,2009-07-15,陈兰,兄弟姐妹
2179,中航光电,刘阳,高管,1800.0,1800.0,竞价交易,2009-10-14,2009-10-16,刘刚,兄弟姐妹
2180,万力达,林涛,董事、高管,3000.0,3000.0,竞价交易,2009-06-18,2009-06-20,彭月霞,父母
2192,路翔股份,袁泉,董事,900.0,900.0,竞价交易,2009-05-06,2009-05-08,庄元,配偶
2192,路翔股份,黄惠领,监事,1000.0,1000.0,竞价交易,2009-07-28,2009-07-30,卞志汉,配偶
2193,山东如意,史衍海,高管,800.0,1300.0,竞价交易,2009-02-10,2009-02-12,史衍梅,兄弟姐妹
2193,山东如意,武振全,董事,1200.0,1200.0,竞价交易,2009-05-27,2009-06-02,张慧,配偶
2194,武汉凡谷,荆剡林,监事,400.0,400.0,竞价交易,2009-05-06,2009-05-08,谢秋菊,配偶
2201,九鼎新材,冯建兵,高管,300.0,300.0,竞价交易,2009-07-07,2009-07-09,冯建国,兄弟姐妹
2202,金风科技,余丹柯,高管,260000.0,260000.0,竞价交易,2009-01-13,2009-01-15,余丹柯,本人
2202,金风科技,高忠,董事,100.0,100.0,竞价交易,2009-04-07,2009-04-09,高志远,子女
2202,金风科技,李玉琢,高管,24300.0,24300.0,竞价交易,2009-06-22,2009-06-24,高丽雅,配偶
2203,海亮股份,陈玉良,监事,100.0,100.0,竞价交易,2009-06-02,2009-06-04,陈玉忠,兄弟姐妹
2205,国统股份,马军,监事,500.0,500.0,竞价交易,2009-06-05,2009-06-09,王莉,配偶
2205,国统股份,李津,高管,1000.0,1000.0,竞价交易,2009-11-18,2009-11-20,李津,本人
2207,准油股份,王金云,高管,500.0,500.0,竞价交易,2009-02-26,2009-02-28,王金玉,兄弟姐妹
2209,达意隆,孔祥捷,监事,1000.0,1000.0,竞价交易,2009-02-27,2009-03-03,蒲华,配偶
2210,飞马国际,黄壮勉,董事,12900.0,12900.0,竞价交易,2009-06-24,2009-06-26,洪琰,配偶
2211,宏达新材,章健,董事,3700.0,3700.0,竞价交易,2009-11-05,2009-11-07,章家贵,父母
2215,诺普信,柳桢锋,董事,400.0,400.0,竞价交易,2009-08-25,2009-08-27,徐洁瑜,配偶
2217,联合化工,齐元山,监事,2100.0,2100.0,竞价交易,2009-03-25,2009-03-27,齐元山,本人
2219,独一味,段志平,董事、高管,400.0,400.0,竞价交易,2009-07-27,2009-07-29,段云,子女
2219,独一味,曾庆眉,证券事务代表,300.0,300.0,竞价交易,2009-09-09,2009-09-11,曾庆眉,本人
2220,天宝股份,高延虎,高管,500.0,500.0,竞价交易,2009-07-21,2009-07-23,高扬,子女
2222,福晶科技,姚元根,董事,1000.0,1000.0,竞价交易,2009-02-06,2009-02-10,吴晓霞,配偶
2228,合兴包装,许伟刚,监事,500.0,500.0,竞价交易,2009-06-01,2009-06-03,许伟刚,本人
2228,合兴包装,徐振凤,高管,100.0,100.0,竞价交易,2009-12-03,2009-12-05,张球珠,配偶
2230,科大讯飞,严峻,监事,900.0,900.0,竞价交易,2009-09-10,2009-09-12,严绍成,父母
2232,启明信息,张屹山,董事,6000.0,6000.0,竞价交易,2009-04-14,2009-04-16,王佩岩,配偶
2232,启明信息,赵成才,董事,2500.0,2500.0,竞价交易,2009-07-24,2009-07-28,刘艳霞,配偶
2233,塔牌集团,曾皓平,高管,100.0,100.0,竞价交易,2009-07-30,2009-08-01,曾利平,兄弟姐妹
2233,塔牌集团,张能勇,董事,1000.0,1000.0,竞价交易,2009-09-28,2009-09-30,肖彩鸣,配偶
2234,民和股份,周东,董事、高管,500.0,500.0,竞价交易,2009-03-27,2009-03-31,周华,兄弟姐妹
2235,安妮股份,周震国,监事,20000.0,2939375.0,竞价交易,2009-12-08,2009-12-10,周震国,本人
2237,恒邦股份,徐景熙,董事,600.0,1400.0,竞价交易,2009-05-20,2009-05-22,徐景熙,本人
2238,天威视讯,陈志才,高管,5000.0,5000.0,竞价交易,2009-02-23,2009-02-25,潘新娜,配偶
2238,天威视讯,吕建杰,董事、高管,1000.0,1000.0,竞价交易,2009-09-23,2009-09-25,吕凌燕,兄弟姐妹
2239,金飞达,郁亮华,高管,500.0,500.0,竞价交易,2009-06-12,2009-06-16,郁爱华,兄弟姐妹
2240,威华股份,刘宪,董事、高管,17000.0,17000.0,竞价交易,2009-03-09,2009-03-11,刘界,兄弟姐妹
2241,歌尔声学,段会禄,高管,100.0,445100.0,竞价交易,2009-04-20,2009-04-22,段会禄,本人
2245,澳洋顺昌,王韩希,高管,1900.0,1900.0,竞价交易,2009-12-03,2009-12-05,詹会林,配偶
2247,帝龙新材,刘裕龙,董事,3500.0,3500.0,竞价交易,2009-09-08,2009-09-10,刘裕泉,兄弟姐妹
2249,大洋电机,刘自文,监事,1000.0,1000.0,竞价交易,2009-07-27,2009-09-25,李利群,配偶
2250,联化科技,叶渊明,高管,1000.0,1000.0,竞价交易,2009-07-24,2009-07-28,叶渊明,本人
2252,上海莱士,郑跃文,董事,8900.0,8900.0,竞价交易,2009-12-08,2009-12-12,郑祥朗,父母
2253,川大智胜,游志胜,董事、高管,100.0,44600.0,竞价交易,2009-09-22,2009-09-24,游志庸,兄弟姐妹
2254,泰和新材,丛龙国,董事,200.0,10200.0,竞价交易,2009-11-25,2009-11-27,郭荣,配偶
2258,利尔化学,李天理,董事,1900.0,25610.0,竞价交易,2009-02-02,2009-02-04,李天理,本人
2258,利尔化学,常敏,监事,300.0,300.0,竞价交易,2009-03-31,2009-04-02,唐红,兄弟姐妹
2258,利尔化学,常敏,监事,200.0,200.0,竞价交易,2009-04-03,2009-04-08,唐红,兄弟姐妹
2258,利尔化学,常敏,监事,100.0,100.0,竞价交易,2009-05-07,2009-05-09,唐红,兄弟姐妹
2258,利尔化学,常敏,监事,200.0,200.0,竞价交易,2009-06-04,2009-06-06,唐红,兄弟姐妹
2258,利尔化学,常敏,监事,100.0,100.0,竞价交易,2009-07-02,2009-07-04,唐红,兄弟姐妹
2258,利尔化学,常敏,监事,100.0,200.0,竞价交易,2009-11-25,2009-11-27,唐红,兄弟姐妹
2262,恩华药业,段保州,高管,12300.0,12300.0,竞价交易,2009-03-31,2009-04-02,张学英,父母
2263,大东南,黄飞刚,董事、高管,14000.0,14000.0,竞价交易,2009-01-19,2009-01-21,黄飞英,兄弟姐妹
2263,大东南,黄生祥,董事,3900.0,3900.0,竞价交易,2009-02-18,2009-02-20,黄建华,兄弟姐妹
2263,大东南,王中央,监事,500.0,500.0,竞价交易,2009-04-02,2009-04-04,王伟业,子女
2267,陕天然气,倪正,监事,1000.0,1000.0,竞价交易,2009-07-15,2009-07-17,王霞茹,配偶
2269,美邦服饰,尹剑侠,高管,100.0,150.0,竞价交易,2009-05-18,2009-05-20,周琴花,父母
2271,东方雨虹,杨桂玲,高管,1000.0,1000.0,竞价交易,2009-06-24,2009-06-26,郭玉清,配偶
2271,东方雨虹,陈永初,高管、监事,25400.0,136661.0,竞价交易,2009-10-29,2009-10-31,陈永初,本人
2272,川润股份,汪建业,董事,1000.0,1000.0,竞价交易,2009-03-05,2009-03-07,汪泾,子女
2272,川润股份,罗永清,董事,1000.0,4555000.0,竞价交易,2009-11-20,2009-11-26,罗永清,本人
2274,华昌化工,贺小伟,高管,3200.0,3200.0,竞价交易,2009-10-14,2009-10-16,沙蓉,配偶
2276,万马电缆,邵淑青,监事、证券事务代表,2000.0,2000.0,竞价交易,2009-10-13,2009-10-15,李春华,配偶
2280,新世纪,李云水,高管,200.0,200.0,竞价交易,2009-11-23,2009-11-26,李燕,兄弟姐妹
2282,博深工具,靳发斌,高管,1500.0,1500.0,竞价交易,2009-12-16,2009-12-18,高丽娟,配偶
2285,世联地产,滕柏松,监事,100.0,100.0,竞价交易,2009-10-28,2009-10-30,滕柏林,兄弟姐妹
2285,世联地产,周晓华,董事、高管,300.0,300.0,竞价交易,2009-12-08,2009-12-10,周晓峰,兄弟姐妹
2294,信立泰,张中行,高管,1000.0,1000.0,竞价交易,2009-10-09,2009-10-13,张中行,本人
2295,精艺股份,李伟彬,董事、高管,10000.0,10000.0,竞价交易,2009-09-30,2009-10-10,李淑珊,兄弟姐妹
2299,圣农发展,李文迹,高管、董事,500.0,500.0,竞价交易,2009-11-26,2011-04-20,李文晟,兄弟姐妹
2300,太阳电缆,张水利,董事,1000.0,1500.0,竞价交易,2009-11-26,2010-03-25,张水仙,兄弟姐妹
2300,太阳电缆,林芳,高管,4800.0,2400.0,竞价交易,2009-12-22,2011-04-20,林如,配偶
2304,洋河股份,龚如杰,监事,700.0,700.0,竞价交易,2009-12-01,2009-12-03,龚如杰,本人
2306,湘鄂情,陈景俊,高管,1600.0,1600.0,竞价交易,2009-11-20,2009-11-26,曹玲珍,配偶
2307,北新路桥,熊保恒,高管,500.0,500.0,竞价交易,2009-11-11,2009-11-13,陆春,配偶
2319,乐通股份,刘明,董事、高管,200.0,200.0,竞价交易,2009-12-25,2009-12-29,叶宝华,父母
300004,南风股份,李萍,董事,2000.0,2000.0,竞价交易,2009-11-24,2009-11-24,包强,配偶
300013,新宁物流,金雪芬,监事,100.0,100.0,竞价交易,2009-12-02,2009-12-04,刁峰,配偶
300036,超图软件,王伟,监事,1300.0,1300.0,竞价交易,2009-12-31,2010-01-06,王鸿,兄弟姐妹
600048,保利地产,岳勇坚,高管,360.0,1560.0,分红送转,2009-04-30,2009-05-04,岳勇坚,本人
600053,中江地产,万素娟,董事,6000.0,6000.0,二级市场买卖,2009-09-08,2009-09-14,万素娟,本人
600059,古越龙山,孟中法,监事,3431.0,3431.0,二级市场买卖,2009-02-24,2009-05-15,孟中法,本人
600059,古越龙山,董勇久,董事,10759.0,32276.0,分红送转,2009-04-30,2009-05-12,董勇久,本人
600063,皖维高新,沙建宝,高管,3900.0,3900.0,二级市场买卖,2009-04-30,2009-12-30,沙建宝,本人
600068,葛洲坝,刘炎华,监事,6700.0,29100.0,公司增发新股时老股东配售,2009-11-17,2009-11-17,刘炎华,本人
600069,银鸽投资,周文普,董事,2000.0,10296.0,二级市场买卖,2009-08-14,2009-08-17,周文普,本人
600089,特变电工,陈伟林,董事,2429.0,7288.0,分红送转,2009-06-03,2009-06-05,陈伟林,本人
600098,广州控股,杨丹地,董事,39500.0,600032.0,二级市场买卖,2009-03-02,2009-03-02,杨丹地,本人
600119,长江投资,赵晓雷,董事,1300.0,1300.0,二级市场买卖,2009-05-12,2009-05-14,赵晓雷,本人
600121,郑州煤电,王怀珍,监事,600.0,600.0,二级市场买卖,2009-11-23,2010-01-27,王怀珍,本人
600153,建发股份,王宪榕,董事,300.0,113840.0,二级市场买卖,2009-06-16,2009-06-18,王宪榕,本人
600153,建发股份,王宪榕,董事,4000.0,117840.0,二级市场买卖,2009-08-12,2009-08-12,王宪榕,本人
600170,上海建工,侯勤,董事,1000.0,1000.0,二级市场买卖,2009-07-31,2010-01-27,侯勤,本人
600190,锦州港,刘亚忠,高管,602.0,3613.0,分红送转,2009-06-15,2010-09-21,刘亚忠,本人
600195,中牧股份,许英华,监事,23600.0,23600.0,二级市场买卖,2009-07-30,2010-06-04,许英华,本人
600223,鲁商置业,皮希才,监事,100.0,300.0,二级市场买卖,2009-02-04,2010-05-20,皮希才,本人
600223,鲁商置业,皮希才,监事,100.0,400.0,二级市场买卖,2009-03-05,2010-05-20,皮希才,本人
600226,升华拜克,吴梦根,董事,5100.0,110820.0,二级市场买卖,2009-09-02,2009-09-03,吴梦根,本人
600230,沧州大化,李桂芳,董事,400.0,400.0,二级市场买卖,2009-04-01,2009-07-21,李桂芳,本人
600246,万通地产,胡加方,监事,5985.0,11970.0,分红送转,2009-04-16,2009-07-16,胡加方,本人
600246,万通地产,胡加方,监事,3990.0,7980.0,分红送转,2009-06-19,2009-06-19,胡加方,本人
600249,两面针,黄忠耀,监事,5900.0,32339.0,二级市场买卖,2009-12-10,2009-12-11,黄忠耀,本人
600261,浙江阳光,徐国荣,董事,15000.0,15000.0,二级市场买卖,2009-10-09,2009-10-09,徐国荣,本人
600271,航天信息,王增梅,监事,200.0,600.0,二级市场买卖,2009-06-01,2009-07-29,王增梅,本人
600289,亿阳信通,崔永生,高管,10000.0,16960.0,二级市场买卖,2009-02-18,2009-02-19,崔永生,本人
600312,平高电气,魏光林,董事,7244.0,43463.0,分红送转,2009-06-10,2010-06-09,魏光林,本人
600312,平高电气,魏光林,董事,795.0,44258.0,公司增发新股时老股东配售,2009-12-07,2010-06-09,魏光林,本人
600321,国栋建设,王春鸣,董事,596429.0,1716392.0,二级市场买卖,2009-12-01,2009-12-01,王春鸣,本人
600352,浙江龙盛,阮伟祥,董事,30000.0,57316430.0,二级市场买卖,2009-02-18,2009-02-19,阮伟祥,本人
